t,L,v,Omega,E_v,E_Omega,P_drive,P_feedback,P_D,P_Omega,cumulative_drive,cumulative_feedback,cumulative_dissipation
5.567139282735613,0.02343989670738386,0.07391739525158612,0.0017703541473848901,0.0027318906603896035,1.5670769035814406e-06,0.00346523221915209,5.430285376179502e-09,0.003005079726428564,2.507323045730305e-06,0.011138078605117277,8.00029557917212e-09,0.008410796961047948
5.5879899916597155,0.023475233127538724,0.07404718630959384,0.001776953838184831,0.0027414929001838505,1.5787824715199013e-06,0.0034765499221120185,5.488716078394333e-09,0.0030156421902022357,2.526051954431842e-06,0.011210449144538294,8.114130039707708e-09,0.008473617595864782
5.608840700583819,0.023510683662600364,0.07417696494895912,0.001783561547311343,0.0027511110645195547,1.590545896523816e-06,0.003487902315933546,5.547668716084016e-09,0.0030262221709715102,2.5448734344381057e-06,0.011283056027753948,8.229188263169743e-09,0.008536659039636286
5.629691409507923,0.02354624865529715,0.07430673604321637,0.0017901775033494101,0.0027607455106981155,1.6023677467491636e-06,0.0034992897672742073,5.607149059609576e-09,0.003036820061767927,2.563788394798662e-06,0.01135589998191583,8.345481192440945e-09,0.008599921663641381
5.650542118432027,0.023581928451888258,0.07443650442803171,0.0017968019347650856,0.002770396595732192,1.6142485963877776e-06,0.0035107126432610144,5.667162956704918e-09,0.0030474362553054115,2.5827977542204443e-06,0.011428981741825498,8.463019891526794e-09,0.008663405847369722
5.671392827356129,0.023617723402184966,0.0745662749012029,0.0018034350699054934,0.0027800646763208813,1.626189025682516e-06,0.0035221713114957946,5.7277163333282565e-09,0.0030580711439529696,2.6019024410920258e-06,0.011502302049944312,8.581815547177678e-09,0.008727111978514984
5.692243536280233,0.02365363385957203,0.07469605222265942,0.0018100771369988274,0.0027897501088251313,1.638189620942936e-06,0.0035336661400605144,5.7888151945246214e-09,0.003068725119707645,2.6211033935086976e-06,0.011575861656403407,8.70187947052894e-09,0.008791040452967603
5.713094245204337,0.023689660181029294,0.0748258411144624,0.0018167283641543504,0.002799453249243386,1.650250974561471e-06,0.003545197497522609,5.8504656252995744e-09,0.0030793985741677248,2.640401559298354e-06,0.011649661319013741,8.823223098758968e-09,0.00885519167480693
5.7339449541284395,0.02372580272715348,0.07495564626080468,0.0018233889793623952,0.002809174453187442,1.6623736850301187e-06,0.003556765752940303,5.912673791504296e-09,0.0030900918985061862,2.65979789604819e-06,0.01172370180327628,8.945857996765676e-09,0.008919566056292846
5.754795663052543,0.023762061862180123,0.0750854723080108,0.0018300592104943652,0.0028189140758585283,1.6745583569576296e-06,0.0035683712758679304,5.975445940732202e-09,0.003100805483444381,2.6792933711322076e-06,0.011797983882392296,9.069795858861554e-09,0.008984164017856835
5.775646371976647,0.023798437954005706,0.07521532386453693,0.0018367392853027326,0.002828672472023589,1.6868056010871965e-06,0.0035800144363612534,6.0387884032271855e-09,0.0031115397192259483,2.6988889617395146e-06,0.011872508337273753,9.195048510487488e-09,0.009048985988092482
5.7964970809007506,0.023834931374209976,0.07534520550097097,0.00184342943142104,0.0028384499959917733,1.6991160343146491e-06,0.003591695604982782,6.102707592803699e-09,0.0031222949955909507,2.718585654903439e-06,0.01194727595655382,9.321627909945693e-09,0.00911403240374546
5.817347789824853,0.023871542498078428,0.07547512175003249,0.0018501298763638988,0.0028482470015911135,1.7114902797071478e-06,0.003603415152807088,6.167210007778778e-09,0.003133071701750225,2.738384447531437e-06,0.012022287536597499,9.449546150151929e-09,0.009179303709702961
5.838198498748957,0.023908271704624978,0.07560507710657274,0.0018568408475269922,0.002858063842145405,1.7239289665223794e-06,0.003615173451426126,6.232302231916184e-09,0.003143870226359946,2.758286346435807e-06,0.012097543881512358,9.5788154604073e-09,0.009244800358982614
5.859049207673061,0.023945119376614834,0.07573507602757468,0.001863562572187071,0.0028679008704512584,1.736432730228246e-06,0.003626970872954552,6.297990935382798e-09,0.0031546909574963846,2.778292368365194e-06,0.012173045803159364,9.709448208189818e-09,0.009310522812720845
5.8798999165971635,0.02398208590027353,0.07586512294327317,0.0018702952779428936,0.002877758439598977,1.7490022133477428e-06,0.003638807790520779,6.364282879567852e-09,0.0031655342835588745,2.7984035413563885e-06,0.012248794121168905,9.84145690100623e-09,0.009376471540170437
5.900750625521267,0.02401917166551102,0.07599522225189659,0.001877039194152205,0.0028876369025575793,1.7616380681917795e-06,0.003650684578053934,6.431184927660455e-09,0.0031764005928133373,2.818620909106847e-06,0.012324789662959718,9.974854188404359e-09,0.009442647018702784
5.921601334445371,0.02405637706668285,0.07612537829284151,0.0018837945504324644,0.0028975366101141125,1.7743409541195253e-06,0.0036626016091129377,6.4987040336731595e-09,0.003187290271125524,2.8389455265912407e-06,0.01240103326374336,1.0109652863981234e-08,0.009509049733781753
5.9424520433694745,0.024093702501738395,0.07625559537589582,0.001890561576380253,0.002907457913066172,1.7871115370426937e-06,0.003674559258159544,6.566847243803963e-09,0.0031982037043727894,2.85937845926831e-06,0.01247752576652977,1.0245865867291047e-08,0.00957568017893901
5.963302752293577,0.024131148372220048,0.07638587778201066,0.0018973405015813172,0.0029174011622641344,1.7999504894704222e-06,0.003686557900599932,6.6356216976459e-09,0.0032091412784905483,2.879920783152676e-06,0.012554268022146526,1.0383506285779885e-08,0.009642538855774974
5.984153461217681,0.024168715083285174,0.07651622976330044,0.0019041315556105707,0.002927366708595092,1.8128584905359658e-06,0.0036985979127927868,6.705034629285005e-09,0.0032201033794546016,2.9005735848575456e-06,0.012631260889258629,1.0522587356744555e-08,0.009709626273960058
6.005004170141785,0.024206403043728144,0.07664665554304291,0.0019109349680320922,0.0029373549029669353,1.8258362260239065e-06,0.003710679672057393,6.775093368412898e-09,0.003231090393263629,2.9213379616382506e-06,0.012708505234388427,1.0663122469314385e-08,0.009776942951235547
6.0258548790658875,0.024244212666002563,0.07677715931567905,0.0019177509683991265,0.002947366096292581,1.8388843883978937e-06,0.0037228035566817656,6.845805341454251e-09,0.0032421027059218394,2.94221502143663e-06,0.012786001931935747,1.080512516645645e-08,0.009844489413414117
6.046705587989991,0.024282144366243753,0.07690774524681315,0.001924579786254085,0.0029574006394743556,1.85200367682891e-06,0.0037349699459308275,6.9171780727093674e-09,0.0032531407034217916,2.963205882926256e-06,0.012863751864198181,1.0948609147004446e-08,0.009912266194380006
6.067556296914095,0.02432019856429129,0.07703841747321276,0.0019314216511285452,0.0029674588833885065,1.8651947972240578e-06,0.0037471792200546037,6.989219185511949e-09,0.0032642047717273575,2.9843116755584925e-06,0.012941755921391525,1.1093588267711509e-08,0.009980273836088802
6.088407005838198,0.024358375683711797,0.07716918010280875,0.0019382767925432492,0.002977541178869867,1.878458462255873e-06,0.0037594317602964657,7.0619364034023885e-09,0.003275295296756854,3.005533539609397e-06,0.013020015001670411,1.1240076545327375e-08,0.0100485128885669
6.109257714762301,0.024396676151821912,0.07730003721469525,0.0019451454400081071,0.0029876478766966354,1.8917953913921662e-06,0.003771727948901404,7.1353375513167036e-09,0.0032864126643662992,3.0268726262274662e-06,0.013098530011149122,1.1388088158700178e-08,0.010116983909910613
6.130108423686405,0.024435100399711394,0.07743099285912967,0.0019520278230221936,0.0029977793275752953,1.9052063109263824e-06,0.0037840681691243393,7.2094305567913325e-09,0.003297557260332825,3.048330097482212e-06,0.013177301863922537,1.153763745090314e-08,0.010185687466284914
6.150959132610509,0.02447364886226648,0.07756205105753274,0.00195892417107375,0.0030079358821256575,1.9186919540084896e-06,0.0037964528052384814,7.284223451184034e-09,0.0033087294703382235,3.0699071264135836e-06,0.013256331482087288,1.1688738931386621e-08,0.01025462413192185
6.171809841534611,0.02451232197819334,0.07769321580248842,0.0019658347136401835,0.003018117890866018,1.932253060676391e-06,0.00380888224254371,7.359724370911039e-09,0.00331992967995262,3.0916048970822258e-06,0.01333561979576308,1.1841407278155747e-08,0.01032379448911862
6.192660550458715,0.02455112019004178,0.077824491057744,0.0019727596801880675,0.003028325704198438,1.9458903778878633e-06,0.003821356867375009,7.435941558700739e-09,0.003331158274618282,3.1134246046205817e-06,0.013415167743114194,1.1995657339974054e-08,0.010393199128235307
6.213511259382819,0.024590043944229114,0.07795588075821003,0.0019796993001731412,0.00303855967239413,1.9596046595530125e-06,0.0038338770671109386,7.512883364864033e-09,0.0033424156396335432,3.13536745528482e-06,0.013494976270371137,1.2151504138593371e-08,0.010462838647692268
6.234361968306922,0.024629093691036868,0.07808738881104477,0.0019866538030772667,0.00304882014566364,1.9733966666406834e-06,0.0038464432302312912,7.590558248961053e-09,0.0033537021602300042,3.1574346666250936e-06,0.013575046331853018,1.2308962871014396e-08,0.010532713653968177
6.255212677231025,0.024668269884164828,0.0782190191152133,0.001993623419844472,0.0030591074756730514,1.987267170076184e-06,0.003859055747217458,7.668974793939073e-09,0.0033650182232403568,3.1796274721218945e-06,0.0136553788899999,1.2468048911912023e-08,0.010602824761616314
6.276063386155129,0.024707572981720834,0.0783507755242955,0.0020006083827136954,0.003069422012629271,2.001216950492154e-06,0.0038717150088819147,7.748141703249367e-09,0.0033763642138921984,3.2019471207874463e-06,0.0137359749153971,1.2628777816177959e-08,0.010673172593264828
6.296914095079233,0.0247470034458489,0.07848266185981859,0.0020076089239869912,0.0030797641063013115,2.0152467958361022e-06,0.003884421406968649,7.828067794070734e-09,0.003387740516931443,3.2243948733377636e-06,0.01381683538678837,1.27911653213627e-08,0.010743757779595289
6.317764804003335,0.024786561742464117,0.07861468192230979,0.00201462527612344,0.003090134106872971,2.0293575015977235e-06,0.0038971753346630183,7.908762000440016e-09,0.0033991475175602684,3.246972002556358e-06,0.013897961291100625,1.2955227350079445e-08,0.010814580959342656
6.338615512927439,0.024826248341276103,0.0787468394912963,0.0020216576717391518,0.0031005323649339906,2.043549870850884e-06,0.0039099771866030605,7.990233374712586e-09,0.00341058560142739,3.2696797933614142e-06,0.013979353623474125,1.3120980012455935e-08,0.010885642779304955
6.359466221851543,0.024866063715812358,0.07887913832530528,0.0020287063436072628,0.0031109592314713225,2.0578247142961745e-06,0.003922827358890836,8.072491089042749e-09,0.003422055154618455,3.2925195428738794e-06,0.014061013387292869,1.3288439608616855e-08,0.010956943894352726
6.3803169307756455,0.02490600834344198,0.07901158216186391,0.0020357715246579373,0.0031214150578604853,2.0721828503040515e-06,0.003935726249103868,8.155544436884527e-09,0.003433556563646534,3.3154925604864823e-06,0.014142941594215246,1.345762263119741e-08,0.011028484967438298
6.401167639699749,0.024946082705399556,0.0791441747174993,0.002042853447978368,0.003131900195857027,2.086625104958553e-06,0.00394867425630666,8.23940283451302e-09,0.00344509021544273,3.338600167933685e-06,0.014225139264204932,1.362854576788838e-08,0.01110026666960487
6.422018348623853,0.024986287286809118,0.07927691968773856,0.0020499523468127737,0.003142414997588075,2.101152312101599e-06,0.003961671781062259,8.324075822566625e-09,0.003456656497346883,3.361843699362559e-06,0.01430760742556199,1.3801225904013067e-08,0.011172289679995373
6.442869057547956,0.0250266225767084,0.07940982074710881,0.0020570684545624025,0.0031529598155439764,2.1157653133778754e-06,0.003974719225443921,8.409573067610423e-09,0.0034682557970983742,3.3852245014046006e-06,0.014390347114954254,1.3975680125136675e-08,0.011244554685861155
6.463719766472059,0.02506708906807326,0.0795428815491371,0.00206420200478553,0.0031635350025700283,2.1304649582803005e-06,0.003987816993046842,8.495904363721013e-09,0.0034798885028270313,3.408743933248481e-06,0.014473359377448945,1.4151925719708522e-08,0.011317062382570497
6.484570475396163,0.025107687257842237,0.07967610572635049,0.0020713532311974585,0.003174140911858291,2.1452521041960758e-06,0.0040009654889999625,8.58307963409305e-09,0.0034915550030441204,3.4324033667137215e-06,0.014556645266544514,1.4329980181737445e-08,0.011389813473616903
6.505421184320267,0.025148417646941326,0.07980949689027603,0.0020785223676705183,0.0031847778969394894,2.1601276164533287e-06,0.004014165119977853,8.671108932667851e-09,0.0035032556866334387,3.456204186325326e-06,0.01464020584420275,1.450986121350101e-08,0.01146280867062723
6.5262718932443695,0.025189280740308975,0.07994305863144072,0.0020857096482340682,0.0031954463116749842,2.1750923683683403e-06,0.004027416294212682,8.760002445784306e-09,0.003514990942842483,3.4801477893893446e-06,0.014724042180881131,1.4691586728288871e-08,0.011536048693369634
6.547122602168473,0.025230277046921233,0.08007679451937154,0.0020929153070744938,0.003206146510248826,2.190147241293361e-06,0.004040719421506255,8.849770493852431e-09,0.0035267611612737086,3.504235586069378e-06,0.014808155355565442,1.4875174853180833e-08,0.011609534269761333
6.567973311092577,0.02527140707981712,0.0802107081025955,0.002100139578535209,0.003216878847159889,2.2052931246650224e-06,0.004054074913242152,8.940423533049866e-09,0.003538566731875878,3.528468999464036e-06,0.014892546455802604,1.506064393185997e-08,0.01168326613587617
6.58882402001668,0.02531267135612414,0.08034480290863952,0.0021073826971166544,0.0032276436772140644,2.2205309160533322e-06,0.004067483182397918,9.031972157041571e-09,0.0035504080449354713,3.5528494656853317e-06,0.014977216577733795,1.5248012527461418e-08,0.011757245035952027
6.609674728940783,0.025354070397084042,0.08047908244403054,0.0021146448974763,0.0032384413555165323,2.2358615212112756e-06,0.0040809446435573615,9.124427098723169e-09,0.003562285491068186,3.577378433938041e-06,0.015062166826127824,1.5437299425457298e-08,0.01183147172239806
6.630525437864887,0.025395604727912705,0.08061355020297874,0.0021219264149855825,0.0032492722381640866,2.251285855306783e-06,0.00409445971333719,9.21779923775948e-09,0.0035741994619804957,3.602057368490853e-06,0.015147398314419053,1.5628523636638312e-08,0.011905946955809769
6.651376146788991,0.025437274877774856,0.0807482096709447,0.002129227487462593,0.003260136682531424,2.266804846683133e-06,0.0041080288105760365,9.312099618127706e-09,0.0035861503507845665,3.626887754693013e-06,0.01523291216475176,1.5821704400356905e-08,0.011980671504995427
6.6722268557130935,0.025479081380360095,0.08088306429484485,0.0021365483530651876,0.003271035044862003,2.2824194324927827e-06,0.004121652354922499,9.407339428854753e-09,0.0035981385493482035,3.6518710919884527e-06,0.01531870950801175,1.6016861187752462e-08,0.012055646146978113
6.693077564637197,0.02552102477343709,0.08101811750626713,0.002143889250293748,0.0032819676821296538,2.298130558762544e-06,0.004135330767949361,9.503530008415406e-09,0.0036101644503426194,3.677008894020071e-06,0.015404791483854869,1.6214013704821588e-08,0.012130871666991425
6.713928273561301,0.025563105598856994,0.08115337272259723,0.002151250418028796,0.003292934952126394,2.3139391805345348e-06,0.004149064473222308,9.600682847152977e-09,0.0036222284473390338,3.7023026888552556e-06,0.015491159240747818,1.6413181895559376e-08,0.01220634885849752
6.734778982485404,0.02560532440257907,0.08128883334701854,0.002158632095530993,0.003303937213459677,2.329846261928263e-06,0.004162853896315194,9.698809589283462e-09,0.0036343309348056446,3.727754019085221e-06,0.015577813936009884,1.6614385945146907e-08,0.012282078523206157
6.755629691409507,0.025647681734696542,0.08142450276851218,0.0021660345224411427,0.0033149748255497237,2.3458527762034146e-06,0.004176699464825436,9.797922034928065e-09,0.0036464723081046963,3.7533644419254635e-06,0.01566475673585497,1.6817646283180808e-08,0.012358061471093683
6.776480400333611,0.025690178149462572,0.08156038436185699,0.0021734579387801866,0.003326048148626923,2.3619597058233087e-06,0.0041906016083894946,9.898032142174334e-09,0.003658652963489616,3.779135529317294e-06,0.01575198881543394,1.702298358694543e-08,0.012434298520421933
6.797331109257714,0.025732814205316562,0.0816964814876295,0.002180902584949208,0.003337157543729294,2.3781680425190693e-06,0.004204560758698507,9.999152029166522e-09,0.0036708732981022237,3.805068868030511e-06,0.015839511358877307,1.7230418784728377e-08,0.012510790497757097
6.8181818181818175,0.025775590464910493,0.081832797492204,0.00218836870172943,0.0033483033727000344,2.394478787354476e-06,0.004218577349514009,1.0101293976225365e-08,0.003683133709970038,3.831166059767162e-06,0.015927325559338238,1.7439973059179923e-08,0.012587538237988541
6.839032527105921,0.025818507495135676,0.08196933570775247,0.002195856530282216,0.0033594859981851124,2.4108929507915266e-06,0.004232651816683799,1.020447042799792e-08,0.003695434598003624,3.857428721266443e-06,0.01601543261903588,1.7651667850716867e-08,0.012664542584347536
6.859883236030025,0.025861565867149446,0.08210609945224465,0.002203366312149069,0.0033707057836309443,2.4274115527566946e-06,0.004246784598157896,1.0308693995637674e-08,0.003707776361994039,3.883858484410712e-06,0.016103833749299037,1.786552486097162e-08,0.012741804388425971
6.880733944954128,0.0259047661564023,0.08224309202944793,0.002210898289251633,0.003381963093282121,2.4440356227078985e-06,0.004260976134004646,1.0413977459015538e-08,0.0037201594026103338,3.910456996332638e-06,0.016192530170610155,1.8081566056287014e-08,0.012819324510194996
6.901584653878231,0.025948108942665072,0.08238031672892751,0.002218452703891692,0.0033932582921792067,2.4607661997021794e-06,0.00427522686642693,1.0520333768962054e-08,0.0037325841213971278,3.937225919523487e-06,0.016281523112649684,1.829981367125759e-08,0.012897103818023638
6.922435362802335,0.025991594810056418,0.08251777682604622,0.0022260297987511707,0.003404591746156585,2.4776043324640888e-06,0.004289537239778513,1.0627776049541293e-08,0.003745050920772244,3.964166931942542e-06,0.016370813814340735,1.8520290212317887e-08,0.012975143188697335
6.943286071726438,0.026035224347070455,0.08265547558196465,0.002233629816892133,0.003415963821840377,2.494551079454792e-06,0.004303907700580507,1.0736317600356893e-08,0.003757560204024415,3.991281727127667e-06,0.0164604035238941,1.8743018461378536e-08,0.013053443507436447
6.964136780650541,0.026078998146604627,0.08279341624364114,0.002241253001756784,0.0034273748866464108,2.511607508941897e-06,0.0043183386975379654,1.0845971898890727e-08,0.003770112375311052,4.018572014307035e-06,0.016550293498853636,1.8968021479510812e-08,0.013132005667914731
6.984987489574645,0.026122916805987786,0.08293160204383168,0.0022488995971674686,0.0034388253087782334,2.5287746990700014e-06,0.004332830681556603,1.0956752602874569e-08,0.003782707839656057,4.046039518512002e-06,0.016640485006141945,1.9195322610680177e-08,0.013210830572277742
7.005838198498749,0.026166980927008494,0.08307003620109005,0.0022565698473266714,0.0034503154572252054,2.5460537379319584e-06,0.004347384105759656,1.1068673552695359e-08,0.0037953470029477264,4.073685980691134e-06,0.01673097932210646,1.942494548552974e-08,0.01328991913116122
7.026688907422852,0.02621119111593044,0.08320872192102806,0.002264263996910827,0.003461845701865488,2.5634457238532974e-06,0.004361999425568754,1.1181748774924762e-08,0.003808030272052037,4.101513158165276e-06,0.01682177773256651,1.9656914025225522e-08,0.013369272263710619
7.047539616346955,0.02625554798329157,0.08334766241543935,0.0022719822932670184,0.003473416415059021,2.58095177045943e-06,0.004376677099687511,1.1295992509167722e-08,0.0038207580565649234,4.129522832735088e-06,0.01691288153287152,1.9891252445618482e-08,0.01344889089762021
7.068390325271059,0.02630005214417886,0.08348686087275785,0.0022797249851444082,0.003485027969193613,2.598573003945836e-06,0.004391417588614674,1.1411419194827014e-08,0.0038335307661129746,4.157716806313338e-06,0.017004292027953904,2.012798526154837e-08,0.013528775969162299
7.089241034195162,0.026344704218218228,0.08362632046568859,0.002287492321636826,0.003496680737315023,2.616310560773718e-06,0.0044062213550529914,1.1528043464331823e-08,0.003846348811046526,4.186096897237949e-06,0.017096010532370788,2.0367137290939092e-08,0.013608928423195481
7.110091743119265,0.026389504829533873,0.08376604435863094,0.0022952845524964083,0.003508375093746063,2.6341655884643187e-06,0.00442108886430608,1.1645880149897871e-08,0.00385921260312067,4.21466494154291e-06,0.017188038370354097,2.060873365889395e-08,0.013689349213187204
7.130942452043369,0.026434454606776944,0.08390603570767863,0.002303101928133601,0.0035201114140891204,2.652139245686355e-06,0.004436020584298472,1.1764944286290494e-08,0.003872122555498033,4.2434227930981685e-06,0.017280376875864988,2.085279980189008e-08,0.013770039301243433
7.151793160967473,0.026479554183154577,0.08404629766061975,0.0023109446996171573,0.003531890075228748,2.6702327023443165e-06,0.004451016985595837,1.1885251113628025e-08,0.003885079082751623,4.272372323750906e-06,0.017373027392648708,2.1099361472031015e-08,0.013850999658138415
7.1726438698915755,0.026524804196458977,0.0841868333569367,0.0023188131186741394,0.003543711455334315,2.688447139667644e-06,0.004466078541425334,1.2006816080225985e-08,0.003898082600867747,4.3015154234682305e-06,0.017465991274289876,2.1348444741358092e-08,0.013932231263344487
7.193494578815679,0.02657020528909684,0.08432764592780631,0.0023267074376899185,0.003555575933862734,2.706783750300793e-06,0.004481205727696169,1.2129654845482833e-08,0.003911133527249008,4.330854000481269e-06,0.017559269884268206,2.1600076006221615e-08,0.014013735105061967
7.214345287739783,0.026615758108118993,0.0844687384960997,0.002334627909708173,0.0035674838915612382,2.7252437383941768e-06,0.004496399023020297,1.2253783282807758e-08,0.003924232280717362,4.360389981430683e-06,0.017652864596014627,2.1854281991712556e-08,0.014095512180249086
7.235195996663886,0.026661463305250186,0.0846101141763824,0.00234257478843089,0.0035794357104702327,2.743828319696015e-06,0.004511658908733295,1.2379217482591234e-08,0.003937379281517256,4.3901253115136235e-06,0.017746776792967853,2.2111089756155825e-08,0.014177563494651997
7.256046705587989,0.026707321536919147,0.08475177607491421,0.002350548328218366,0.003591431773926201,2.762538721645078e-06,0.004526985868915411,1.2505973755218911e-08,0.0039505749513188216,4.420061954632125e-06,0.017841007868631416,2.2370526695665943e-08,0.014259890062834882
7.276897414512093,0.026753333464288966,0.0848937272896494,0.002358548784089205,0.0036034724665646818,2.781376183464333e-06,0.004542380390412798,1.2634068634129574e-08,0.00396381971322115,4.450201893542933e-06,0.017935559226631086,2.2632620548765908e-08,0.014342492908210073
7.297748123436196,0.02679949975328745,0.08503597091023649,0.002366576411720319,0.003615558174323293,2.8003419562555103e-06,0.004557842962858883,1.2763518878917656e-08,0.003977113991755622,4.480547130008817e-06,0.018030432280772783,2.2897399401070396e-08,0.014425373063068288
7.3185988323602995,0.026845821074638062,0.0851785100180184,0.002374631467446929,0.003627689284444831,2.819437303094578e-06,0.004573374078695976,1.2894341478481231e-08,0.003990458212889314,4.511099684951325e-06,0.01812562845510092,2.3164891690034108e-08,0.014508531568608948
7.339449541284403,0.02689229810389074,0.08532134768603243,0.002382714208262565,0.003639866185480416,2.838663499128151e-06,0.004588974233196985,1.3026553654215875e-08,0.004003852804028458,4.541861598605042e-06,0.018221149183957185,2.343512620976615e-08,0.014591969474970514
7.360300250208507,0.026938931521453244,0.08546448697901018,0.0023908248918190645,0.003652089267292701,2.8580218316708205e-06,0.004604643924487376,1.3160172863255324e-08,0.004017298194021971,4.572834930673313e-06,0.0183169959120398,2.37081321159116e-08,0.014675687841260962
7.38115095913261,0.026985722012622528,0.08560793095337764,0.0023989637764265724,0.003664358921059137,2.877513600303421e-06,0.004620383653567265,1.3295216801759415e-08,0.004030794813165051,4.604021760485474e-06,0.018413170094463218,2.398393893060107e-08,0.014759687735588296
7.402001668056713,0.027032670267616507,0.08575168265725513,0.002407131121053545,0.0036766755392752953,2.897140116972248e-06,0.004636193924333734,1.3431703408250259e-08,0.004044343093202825,4.635424187155598e-06,0.018509673196818316,2.42625765474694e-08,0.014843970235091168
7.422852376980817,0.02707977698160594,0.08589574513045735,0.002415327185326744,0.0036890395157582437,2.916902706089206e-06,0.004652075243603298,1.3569650866997063e-08,0.004057943467334069,4.66704432974273e-06,0.01860650669523301,2.454407523674429e-08,0.014928536425969545
7.44370308590492,0.02712704285474687,0.0860401214048181,0.002423552229564731,0.0037014512456779195,2.93680270471409e-06,0.004668028121152249,1.3709077611881355e-08,0.004071596370245712,4.6988843275425445e-06,0.018703672076433545,2.4828465650410655e-08,0.0150133874035158
7.4645537948290235,0.02717446859213241,0.0861848145227437,0.0024318065171741116,0.0037139111271598663,2.9568414684852413e-06,0.004684053070734111,1.3850002360132253e-08,0.004085302239875853,4.730946349576387e-06,0.01880117083781685,2.511577882776693e-08,0.015098524272164661
7.485404503753127,0.027222054903612087,0.08632982751885021,0.0024400903136297726,0.0037264195597172135,2.9770203693349208e-06,0.004700150609075004,1.3992444102158222e-08,0.004099061515688935,4.763232590935873e-06,0.01889900448752295,2.540604620122701e-08,0.015183948145543575
7.506255212677231,0.027269802504017438,0.08647516341561133,0.0024484038847443867,0.003738976943878342,2.997340791415702e-06,0.00471632125569271,1.4136422085108685e-08,0.004112874638266177,4.795745266265124e-06,0.01899717454449509,2.5699299601844894e-08,0.015269660146500752
7.527105921601334,0.02731771211324696,0.08662082523233225,0.002456747497322977,0.0037515836819651234,3.0178041328013557e-06,0.0047325655334174615,1.4281955825500467e-08,0.004126742050161636,4.82848661248217e-06,0.01909568253854336,2.5995571264799525e-08,0.015355661407137807
7.547956630525437,0.027365784456299096,0.08676681598514972,0.0024651214191629173,0.0037642401781004167,3.0384118056078977e-06,0.004748883968417949,1.4429065113103177e-08,0.0041406641959104585,4.861458888972637e-06,0.01919453001041404,2.629489383505186e-08,0.01544195306885146
7.568807339449541,0.027414020263305548,0.08691313868703204,0.0024735259190539287,0.003776946838215633,3.0591652361157915e-06,0.004765277090227563,1.4577770014883176e-08,0.004154641522037196,4.894664377785267e-06,0.01929371851185947,2.6597300373083414e-08,0.015528536282375383
7.589658048373644,0.02746242026956474,0.087059796347779,0.002481961266778083,0.0037897040700583763,3.0800658648933337e-06,0.004781745431770849,1.4728090879007025e-08,0.004168674477064214,4.928105383829334e-06,0.01939324960570849,2.6902824360717788e-08,0.015615412207822242
7.6105087572977475,0.027510985215575625,0.08720679197402194,0.002490427733109803,0.0038025122832001687,3.1011151469212156e-06,0.004798289529390193,1.48800483389054e-08,0.0041827635115201855,4.961784235073945e-06,0.019493124865937444,2.7211499707026304e-08,0.01570258201472595
7.631359466221851,0.027559715847071724,0.08735412856922375,0.0024989255898158584,0.003815371889044237,3.122314551718268e-06,0.004814909922872753,1.503366331739828e-08,0.004196909077948661,4.995703282749229e-06,0.019593345877741686,2.752336075431888e-08,0.015790046882084026
7.652210175145954,0.027608612915055338,0.08750180913367885,0.0025074551096553707,0.0038282833008333812,3.1436655634684137e-06,0.004831607155477586,1.5188957030882465e-08,0.00421111163091672,5.029864901549462e-06,0.01969391423760772,2.7838442284221716e-08,0.01587780799840022
7.673060884070058,0.027657677175832236,0.08764983666451319,0.0025160165663798105,0.0038412469336579205,3.1651696811488256e-06,0.00484838177396306,1.5345950993582437e-08,0.004225371627023713,5.0642714898381215e-06,0.019794831553385878,2.8156779523842915e-08,0.015965866561727285
7.693911592994161,0.027706909391046374,0.08779821415568427,0.002524610234732997,0.0038542632044636987,3.186828418659299e-06,0.004865234328614458,1.550466702186535e-08,0.004239689524910069,5.098925469854879e-06,0.019896099444363543,2.847840815202732e-08,0.01605422377970991
7.714762301918265,0.02775631032771495,0.0879469445979811,0.0025332363904511006,0.003867332532060178,3.2086433049528604e-06,0.004882165373271834,1.5665127238621356e-08,0.004254065785266196,5.133829287924577e-06,0.019997719541339005,2.8803364305702122e-08,0.016142880869627906
7.735613010842368,0.027805880758263887,0.08809603097902423,0.00254189531026264,0.003880455337128598,3.230615884167601e-06,0.004899175465358138,1.58273540777102e-08,0.0042685008708414586,5.168985414668162e-06,0.020099693486695863,2.913168458631441e-08,0.01623183905843952
7.756463719766471,0.027855621460563352,0.08824547628326576,0.0025505872718884844,0.00389363204223021,3.2527477157597705e-06,0.004916265165907544,1.5991370288475096e-08,0.0042829952464532315,5.204396345215633e-06,0.020202022934478033,2.9463406066362217e-08,0.016321099582824992
7.777314428690575,0.027905533217963647,0.08839528349198932,0.0025593125540418525,0.0039068630718145795,3.2750403746381154e-06,0.004933435039594043,1.615719894032488e-08,0.004297549378996038,5.240064599420985e-06,0.020304709550465334,2.979856629602027e-08,0.016410663689230266
7.798165137614678,0.027955616819331456,0.08854545558331006,0.0025680714364283114,0.003920148852227968,3.2974954512994853e-06,0.004950685654760298,1.63248634273857e-08,0.004312163737450765,5.275992722079177e-06,0.020407755012249677,3.013720330986211e-08,0.016500532633910915
