epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
1360	158	156	83	SW	3	nan	nan	1.2647898955108374	0.5506329113924051
1370	150	148	84	SW	3	nan	nan	1.1599332732784415	0.58
1380	121	119	86	SW	1	nan	nan	0.9195565897929698	0.7355371900826446
1390	122	120	84	SW	1	nan	nan	0.9068761794331655	0.7049180327868853
1400	138	136	98	SW	2	nan	nan	0.9837645904735952	0.7246376811594203
1410	147	145	103	SW	2	nan	nan	0.9321509932752864	0.7142857142857143
1420	151	149	105	SW	2	nan	nan	0.9113131427440104	0.7086092715231788
1430	161	159	113	SW	2	nan	nan	0.9521435857798012	0.7142857142857143
1440	180	178	122	SW	2	nan	nan	1.0299866293226494	0.6888888888888889
1450	189	187	126	SW	3	nan	nan	1.1127038947924184	0.6772486772486772
1460	206	204	134	SW	3	nan	nan	1.161482769470858	0.6601941747572816
1470	210	208	134	SW	3	nan	nan	1.1309390689081642	0.6523809523809524
1480	215	213	135	SW	2	nan	nan	1.1541851646225916	0.641860465116279
1490	210	208	131	SW	2	nan	nan	1.0845213977252373	0.638095238095238
1500	200	198	134	SW	2	nan	nan	0.9738283883723748	0.68
