epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
10	4	2	1	SW	0	nan	nan	nan	0.75
20	10	8	4	SW	0	nan	nan	nan	0.6
30	21	19	14	SW	0	nan	nan	0.24007575290711644	0.7619047619047619
40	26	24	15	SW	1	nan	nan	0.30001483723831074	0.6538461538461539
50	49	47	33	SW	1	nan	nan	0.7735287547301012	0.7142857142857143
60	69	67	47	SW	1	nan	nan	0.7158608777950188	0.7101449275362319
70	92	90	69	SW	1	nan	nan	0.8250483415132591	0.7717391304347826
80	118	116	89	SW	1	nan	nan	0.9253331918667277	0.7711864406779662
90	148	146	114	SW	2	nan	nan	1.0699633727972828	0.7837837837837838
100	170	168	129	SW	1	nan	nan	1.057492771599948	0.7705882352941177
110	178	176	137	SW	2	nan	nan	1.01387003348896	0.7808988764044944
120	185	183	141	SW	2	nan	nan	1.0373817978918511	0.772972972972973
130	207	205	160	SW	2	nan	nan	1.0281165983173235	0.782608695652174
140	224	222	176	SW	2	nan	nan	1.0276250708832904	0.7946428571428571
150	247	245	190	SW	2	nan	nan	1.0225260820786652	0.7773279352226721
160	268	266	201	SW	2	nan	nan	1.0194210086426803	0.7574626865671642
170	278	276	207	SW	2	nan	nan	0.9990661422126192	0.7517985611510791
180	281	279	208	SW	2	nan	nan	1.0109846254395574	0.7473309608540926
190	274	272	201	SW	2	nan	nan	1.0070726227517228	0.7408759124087592
200	277	275	195	SW	2	nan	nan	1.0589442369577504	0.7111913357400722
210	284	282	194	SW	2	nan	nan	1.0624140941238818	0.6936619718309859
220	283	280	190	SW	3	nan	nan	1.1226658005487715	0.6819787985865724
230	264	261	167	SW	2	nan	nan	1.0667041518754403	0.6439393939393939
240	259	256	163	SW	2	nan	nan	1.0439063051944117	0.637065637065637
250	249	247	158	SW	2	nan	nan	1.0710998940015812	0.642570281124498
260	227	225	159	SW	2	nan	nan	1.0298703605357264	0.7092511013215859
270	238	236	164	SW	3	nan	nan	1.1590743977942939	0.7058823529411765
280	231	229	152	SW	2	nan	nan	1.2186122454901511	0.6666666666666666
290	230	228	142	SW	2	nan	nan	1.1859371687981075	0.6260869565217392
300	215	213	131	SW	2	nan	nan	1.1464144686045596	0.6186046511627907
310	213	210	131	SW	2	nan	nan	1.0340507021134713	0.6244131455399061
320	218	216	139	SW	2	nan	nan	1.0770442540850877	0.6467889908256881
