epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
890	366	295	167	METR	6	2.743469152522227	2.0717345762611137	1.6581892898681811	0.7295081967213115
900	356	291	165	METR	5	2.7596948189595514	2.079847409479776	1.6367559649896304	0.7443820224719101
910	371	306	172	METR	6	2.229449201808741	1.8147246009043705	1.8539163917016626	0.7358490566037735
920	384	316	184	METR	7	2.3114582958928045	1.8557291479464022	1.9690538775057305	0.7317708333333334
930	415	346	200	METR	6	2.3555558668288192	1.8777779334144096	1.8724879579797824	0.7036144578313253
940	457	385	225	METR	6	2.6316147497665936	2.015807374883297	1.8293827268508662	0.6936542669584245
950	472	397	225	METR	6	2.7222908315852026	2.0611454157926015	1.7964952020107188	0.6610169491525424
960	487	412	241	METR	6	3.234046629150315	2.3170233145751578	1.6674092108445828	0.6639004149377593
970	479	410	253	METR	6	3.1995398687754832	2.299769934387742	1.645544818869517	0.697286012526096
980	479	409	253	METR	6	3.091621049982522	2.245810524991261	1.6742091628375932	0.6993736951983298
990	464	398	251	METR	6	2.9423942683469146	2.1711971341734575	1.6959181145187006	0.6875
1000	437	373	246	METR	5	3.055126988443038	2.2275634942215192	1.651543715530457	0.7159353348729792
1010	427	369	245	METR	5	3.1873037861658764	2.2936518930829384	1.6253407500966128	0.7270588235294118
1020	434	372	258	METR	5	2.8478332681597767	2.1239166340798885	1.731433638248843	0.7488479262672811
1030	427	363	257	METR	5	3.109905078408187	2.2549525392040937	1.6238915021487799	0.7701421800947867
1040	423	362	262	METR	4	3.459382927527848	2.429691463763924	1.5865011708294472	0.7838479809976246
1050	414	355	260	METR	5	3.2967159300212128	2.3483579650106066	1.5683203475281209	0.7946859903381642
1060	412	352	258	METR	5	3.2208586692245555	2.310429334612278	1.5807349177205015	0.7936893203883495
1070	409	348	241	METR	5	3.3269232985851165	2.3634616492925584	1.5622688830796327	0.7506112469437652
1080	417	355	233	METR	5	2.726920483387926	2.063460241693963	1.792661325578114	0.7160194174757282
1090	422	362	221	METR	5	2.5626806233390456	1.981340311669523	1.8724367687900534	0.6706161137440758
1100	449	389	232	METR	6	2.6950044821535313	2.047502241076766	1.8250775520287024	0.6592427616926503
1110	491	431	254	METR	6	2.9109047591472246	2.1554523795736125	1.7883511627303301	0.6435845213849287
1120	527	466	275	METR	6	2.9878379784427285	2.1939189892213644	1.7711838700030966	0.6470588235294118
1130	558	498	306	METR	6	2.891263414417139	2.1456317072085698	1.8195137061152657	0.6720430107526881
1140	564	507	324	METR	6	2.5426878515786364	1.9713439257893184	1.8928433886733993	0.700354609929078
1150	549	496	329	METR	6	2.5798733114369585	1.9899366557184794	1.8782978318412427	0.7340619307832422
1160	542	486	330	METR	6	2.8469473089724735	2.123473654486237	1.7844981183127457	0.7546125461254612
1170	566	511	347	METR	7	2.931956074355515	2.1659780371777577	1.7880634359179461	0.7526501766784452
1180	598	538	383	METR	6	2.683047409590335	2.0415237047951678	1.8830009609087548	0.7775919732441472
1190	641	580	416	METR	5	2.9974573714663455	2.198728685733173	1.8521776847460218	0.781591263650546
1200	681	622	456	METR	6	2.740081896482117	2.0700409482410587	1.9107011132717457	0.7958883994126285
1210	734	674	488	METR	6	2.6829145887477015	2.041457294373851	1.9431176629187352	0.7833787465940054
1220	759	700	498	METR	6	2.7315205286088418	2.065760264304421	1.9519747859762324	0.7733860342555995
1230	782	723	518	METR	6	3.035839398774808	2.217919699387404	1.8611225446470228	0.7774936061381074
1240	831	772	554	METR	6	3.021536192503178	2.210768096251589	1.9313302655325655	0.7737665463297232
1250	874	814	582	METR	7	2.8449981214381284	2.1224990607190644	1.993531472633916	0.7688787185354691
1260	942	882	627	METR	7	2.855779719999818	2.127889859999909	2.03975931731363	0.7643312101910829
1270	997	938	648	METR	7	2.7945262386235727	2.0972631193117866	1.9782035252843508	0.7362086258776329
1280	1014	956	642	METR	7	2.6470914889803154	2.023545744490158	2.052671134287995	0.7189349112426036
1290	1014	954	639	METR	6	2.837133663652776	2.118566831826388	1.9668986589016266	0.7169625246548323
1300	998	936	637	METR	6	2.8115693731494833	2.105784686574742	1.948404592995853	0.7284569138276553
1310	1001	933	643	METR	7	3.2134508477571115	2.306725423878556	1.993133138997162	0.7322677322677322
1320	1009	936	648	METR	5	3.3252646927361003	2.3626323463680503	1.859693010058567	0.7314172447968286
1330	1024	947	641	METR	6	3.5034636745471683	2.4517318372735843	1.8256060822129276	0.7177734375
1340	999	920	629	METR	6	3.6260026788367434	2.513001339418372	1.8342190296424727	0.7247247247247247
1350	977	897	610	METR	5	3.235333112177581	2.3176665560887906	1.8921515499469446	0.7256908904810645
1360	1004	924	623	METR	7	3.0918325947879177	2.245916297393959	1.9975413663080306	0.7221115537848606
1370	1008	932	621	METR	7	3.2082128289009475	2.304106414450474	2.0128709980759347	0.7212301587301587
1380	996	918	602	METR	6	3.3185680979810277	2.359284048990514	1.8986506089496578	0.7207661290322581
1390	959	885	559	METR	6	3.473564485617537	2.4367822428087687	1.8273615008542958	0.6931937172774869
1400	906	842	512	METR	6	3.024702610653841	2.2123513053269206	1.907314679461236	0.6644591611479028
1410	863	796	464	METR	6	3.1179056785454726	2.2589528392727365	1.8820757052310046	0.6477404403244496
1420	811	743	434	METR	6	2.9571690848002543	2.1785845424001273	1.9015978436390812	0.654747225647349
1430	775	704	415	METR	6	2.6365957024122304	2.0182978512061154	1.950924642795094	0.6558861578266494
1440	728	655	398	METR	6	2.7606325980886233	2.080316299044312	1.9178818517501481	0.6744505494505495
1450	691	623	388	METR	6	2.9617531206216716	2.180876560310836	1.8892869098305947	0.7047756874095513
1460	677	607	379	METR	6	2.724586077152999	2.0622930385764997	1.9854775553123176	0.7155555555555555
1470	685	616	374	METR	7	2.276829917556384	1.838414958778192	2.1342811011557874	0.698389458272328
1480	694	623	377	METR	7	2.5915179253905305	1.9957589626952654	2.031585953687388	0.6902017291066282
1490	682	609	363	METR	7	2.474986080861812	1.9374930404309059	2.0794029625945973	0.6847507331378299
1500	674	595	351	METR	8	2.267029428887211	1.8335147144436055	2.1166163630718424	0.6646884272997032
