epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
10	6	4	2	SW	0	nan	nan	nan	0.6666666666666666
20	24	22	19	SW	1	nan	nan	0.29178884833711766	0.875
30	59	57	35	SW	1	nan	nan	0.5370840224121998	0.6271186440677966
40	102	100	64	SW	1	nan	nan	0.6973951727219958	0.6470588235294118
50	168	166	113	SW	1	nan	nan	0.7997865437333516	0.6845238095238095
60	195	193	135	SW	1	nan	nan	0.7387024798191523	0.7025641025641025
70	201	199	142	SW	1	nan	nan	0.6473120005999347	0.7164179104477612
80	223	221	163	SW	1	nan	nan	0.7481142348817995	0.7399103139013453
90	249	247	196	SW	1	nan	nan	0.8621425874773558	0.7951807228915663
100	273	271	213	SW	1	nan	nan	0.9584087873818209	0.7875457875457875
110	285	283	226	SW	2	nan	nan	0.9469838920173241	0.8
120	293	291	233	SW	2	nan	nan	0.9443514837413798	0.8020477815699659
130	312	310	254	SW	2	nan	nan	1.1080713952361732	0.8205128205128205
140	340	338	271	SW	2	nan	nan	1.0942797508507516	0.8029411764705883
150	369	367	291	SW	2	nan	nan	1.0535726353235746	0.7940379403794038
160	388	386	308	SW	3	nan	nan	1.1331486330318625	0.7989690721649485
170	417	415	334	SW	2	nan	nan	1.1697975528918962	0.8057553956834532
180	454	452	349	SW	3	nan	nan	1.2091480400277728	0.7731277533039648
190	503	501	378	SW	3	nan	nan	1.1359129188525128	0.7554671968190855
200	540	538	399	SW	3	nan	nan	1.1550282992678274	0.7425925925925926
210	560	558	408	SW	3	nan	nan	1.1613690860086678	0.7357142857142858
220	576	574	413	SW	3	nan	nan	1.1864557296633895	0.7222222222222222
230	582	580	415	SW	3	nan	nan	1.1908196547406533	0.718213058419244
240	601	599	427	SW	3	nan	nan	1.1839029726620698	0.7171381031613977
250	608	606	438	SW	3	nan	nan	1.1780513079813058	0.7319078947368421
260	618	616	444	SW	3	nan	nan	1.1986727285505305	0.7362459546925566
270	610	607	438	SW	3	nan	nan	1.1766518099330945	0.7377049180327869
280	605	601	436	SW	3	nan	nan	1.1764942947560908	0.7471074380165289
290	599	594	426	SW	3	nan	nan	1.1457623391782692	0.7429048414023373
300	591	585	416	SW	3	nan	nan	1.1533710264800143	0.7411167512690355
310	583	578	412	SW	2	nan	nan	1.085132598292055	0.7495711835334476
320	597	592	409	SW	3	nan	nan	1.114260166176321	0.7336683417085427
330	604	599	396	SW	3	nan	nan	1.1283731827674504	0.7102649006622517
340	598	592	373	SW	3	nan	nan	1.1514653759164923	0.677257525083612
350	589	581	355	SW	3	nan	nan	1.1545913541630208	0.66553480475382
360	573	563	341	SW	3	nan	nan	1.1630977755818308	0.6631762652705061
370	564	552	331	SW	2	nan	nan	1.0946687871487544	0.6631205673758865
380	557	541	316	SW	2	nan	nan	1.0750137721121384	0.6552962298025135
390	544	524	300	SW	3	nan	nan	1.2656269745428164	0.6452205882352942
400	540	513	297	SW	3	nan	nan	1.2595129908099718	0.6611111111111111
410	542	507	310	SW	3	nan	nan	1.36363974080307	0.6900369003690037
420	552	514	322	SW	3	nan	nan	1.377624125302932	0.7083333333333334
430	551	513	330	SW	3	nan	nan	1.3774933263934983	0.7313974591651543
440	541	503	319	SW	3	nan	nan	1.3476251739304466	0.7264325323475046
450	531	494	304	SW	3	nan	nan	1.3382437086864003	0.7099811676082862
460	500	461	278	SW	3	nan	nan	1.2777242301932865	0.694
470	479	439	275	SW	2	nan	nan	1.2048850958594794	0.7265135699373695
480	476	437	272	SW	3	nan	nan	1.1963421105060201	0.7205882352941176
490	474	436	266	SW	3	nan	nan	1.2666097832748704	0.7172995780590717
500	481	445	281	SW	3	nan	nan	1.2767983438575985	0.7401247401247402
510	497	457	293	SW	3	nan	nan	1.354374232340977	0.738430583501006
520	512	470	303	METR	4	3.454571780949572	2.4272858904747863	1.4100306369003954	0.736328125
530	506	460	289	METR	4	3.801085363993933	2.600542681996967	1.411301047537333	0.7233201581027668
540	493	444	284	SW	3	nan	nan	1.357086534898493	0.7281947261663286
550	482	426	263	SW	3	nan	nan	1.3470975811865267	0.6950207468879668
560	466	404	242	SW	3	nan	nan	1.3231967990825322	0.6716738197424893
570	445	379	232	SW	3	nan	nan	1.263161806778261	0.6696629213483146
580	425	356	224	SW	3	nan	nan	1.242554939528288	0.6847058823529412
590	417	344	219	SW	2	nan	nan	1.2653581560069436	0.6762589928057554
600	416	344	223	SW	3	nan	nan	1.2760471632016557	0.7019230769230769
610	414	342	231	SW	3	nan	nan	1.368059993556258	0.7270531400966184
620	412	349	238	METR	4	3.5805996367890707	2.4902998183945355	1.4250012678428408	0.75
630	424	359	248	METR	4	3.2174830719375693	2.308741535968785	1.4082118407109847	0.7594339622641509
640	455	389	257	METR	4	3.8105525619987852	2.605276280999393	1.5383392212577265	0.7274725274725274
650	492	428	270	METR	5	3.384179069050348	2.3920895345251743	1.6097993078684414	0.6991869918699187
660	512	449	287	METR	4	3.0433158664886246	2.2216579332443125	1.562793381910579	0.697265625
670	529	468	304	METR	5	3.552780458819332	2.4763902294096662	1.6120364480652154	0.7051039697542533
680	546	484	319	METR	4	3.6788764256390416	2.539438212819521	1.4673200390065149	0.7124542124542125
690	547	486	326	SW	3	nan	nan	1.4266760841730328	0.7294332723948812
700	547	487	326	SW	3	nan	nan	1.3405296453671136	0.7367458866544789
710	546	486	326	SW	3	nan	nan	1.405246741789293	0.7435897435897436
720	544	488	328	SW	3	nan	nan	1.4837903870439304	0.7647058823529411
730	544	491	339	METR	4	3.9640972212291268	2.682048610614564	1.4388313930006544	0.7881040892193308
740	571	518	357	SW	3	nan	nan	1.530336632196331	0.7775831873905429
750	574	521	368	SW	3	nan	nan	1.4876498351941598	0.7926829268292683
760	582	526	375	SW	3	nan	nan	1.563991035126902	0.7920962199312714
770	600	544	390	METR	5	3.6565986382324165	2.5282993191162086	1.6204131929423042	0.79
780	602	543	379	METR	4	3.908421498857813	2.654210749428907	1.6293904461024298	0.7624584717607974
790	618	553	378	METR	5	3.639413768246864	2.5197068841234325	1.6506414131989724	0.7411003236245954
800	624	557	370	METR	4	4.158796414454622	2.779398207227312	1.655217672722672	0.719551282051282
810	675	601	389	METR	5	3.5358587092282203	2.4679293546141103	1.706211077726783	0.6888888888888889
820	689	620	394	METR	4	3.955265156192008	2.6776325780960044	1.6551514605567976	0.6763425253991292
830	678	604	394	METR	5	3.8896778879391154	2.644838943969558	1.5871951072127755	0.6843657817109144
840	660	589	387	METR	5	4.107709170389635	2.7538545851948175	1.5417011988152005	0.7
850	657	587	390	METR	5	3.879997132534123	2.639998566267062	1.649036565319453	0.715372907153729
860	656	583	399	METR	5	3.668143113760476	2.5340715568802383	1.6639828139688368	0.7362804878048781
870	638	569	395	METR	5	3.587114995416747	2.4935574977083736	1.688599108772994	0.7554858934169278
880	643	575	389	METR	5	3.2124140138076482	2.3062070069038243	1.7984218397303524	0.7465007776049767
890	638	570	381	METR	5	3.1797585682907252	2.289879284145363	1.7854980852136226	0.7398119122257053
900	657	589	390	METR	5	3.2666528671704436	2.333326433585222	1.7613343081806627	0.730593607305936
910	676	612	400	METR	5	3.288763516886087	2.3443817584430438	1.779587774842751	0.735207100591716
920	674	609	403	METR	5	3.357092300367243	2.3785461501836216	1.7644254135115682	0.7492581602373887
930	663	597	392	METR	5	3.411435660884788	2.405717830442394	1.7126742377920416	0.7496229260935143
940	659	594	379	METR	5	3.122808624959931	2.2614043124799657	1.8002095268521374	0.7329286798179059
950	650	588	355	METR	5	2.979756231202863	2.1898781156014318	1.7928873297319319	0.7052469135802469
960	633	569	335	METR	5	2.990444354108752	2.1952221770543763	1.771010538215898	0.6903633491311216
970	592	524	314	METR	5	3.0880735666348524	2.2440367833174264	1.7627511470020667	0.7142857142857143
980	555	489	295	METR	6	3.215146172453612	2.3075730862268062	1.681096027424971	0.7081081081081081
990	522	454	288	METR	6	3.0319275996675	2.2159637998337502	1.6901638025606047	0.7451737451737451
1000	508	441	273	METR	6	2.9361376938094566	2.1680688469047285	1.713195794479753	0.7224409448818898
1010	475	406	254	METR	6	2.3345835501788574	1.8672917750894287	1.8847026823135562	0.7368421052631579
1020	453	383	233	METR	5	2.8120847549470804	2.1060423774735404	1.763878171442277	0.7019867549668874
1030	442	369	231	METR	5	2.56042430546221	1.9802121527311052	1.7743891209666265	0.7087155963302753
1040	439	374	231	METR	6	2.8727022582445283	2.1363511291222643	1.7911327542718452	0.7038724373576309
1050	427	361	221	METR	6	2.7072374234473866	2.0536187117236935	1.8611912153096513	0.6955503512880562
1060	419	354	212	METR	6	2.69881109487653	2.049405547438265	1.8366955219353778	0.6968973747016707
1070	413	347	203	METR	6	2.159813844985469	1.7799069224927344	1.9173045937392006	0.6779661016949152
1080	402	341	205	METR	6	2.4342466071387525	1.9171233035693762	1.9044967367974979	0.6990049751243781
1090	385	324	194	METR	6	2.543121920953549	1.9715609604767748	1.9216013400209409	0.6909090909090909
1100	374	313	196	METR	6	1.933794428382204	1.647697598421941	1.9770735300775928	0.7192513368983957
1110	360	304	186	METR	8	1.9915545544828068	1.6933280980414174	1.9083100258070196	0.7111111111111111
1120	337	283	171	METR	8	2.0011844764335587	1.7005922382167793	1.8923685872065006	0.7270029673590505
1130	330	273	172	METR	8	2.3219153772538665	1.8609576886269332	1.8095014773809648	0.7424242424242424
1140	326	267	167	METR	8	2.2110555211347718	1.8055277605673858	1.8980960996913208	0.7423312883435583
1150	299	241	154	METR	9	1.9386876329411784	1.651563230023531	1.9825601107600652	0.7407407407407407
1160	285	230	147	METR	7	2.2388535043194597	1.8194267521597298	1.817230089671777	0.7578947368421053
1170	280	224	144	METR	9	1.906587620717481	1.62620422036681	1.9748712330628586	0.7571428571428571
1180	265	216	135	METR	9	1.8637604571350008	1.5923707611366507	1.9493837519298491	0.769811320754717
1190	260	210	127	METR	8	1.8821025842290373	1.6068610415409394	1.9596089581947362	0.7653846153846153
1200	255	204	123	METR	8	1.8056079477226674	1.5464302787009072	2.0130865631356434	0.7568627450980392
1210	245	190	115	METR	7	1.9122427073268604	1.6306717387882197	1.9199417803470897	0.746938775510204
1220	236	181	113	METR	7	1.611747620396676	1.393280620113374	2.080309973230851	0.7627118644067796
1230	228	172	105	METR	8	1.569543077609844	1.3599390313117767	2.087202822416793	0.7675438596491229
1240	236	179	101	METR	9	1.5100028534574577	1.3129022542313915	2.2331949373703375	0.7076271186440678
1250	228	171	104	METR	12	1.3418714558378666	1.1800784501119146	2.519589856984872	0.7192982456140351
1260	218	164	99	METR	10	1.388442352618545	1.2168694585686506	2.3029321511749345	0.7018348623853211
1270	199	149	93	METR	10	1.5607047232540492	1.352956731370699	2.0232009103451856	0.703125
1280	187	150	93	METR	9	1.4055420705958692	1.2303782357707367	2.082855750156955	0.7103825136612022
1290	173	139	95	METR	9	1.4401519489557182	1.2577200396750174	2.0070398057251984	0.7630057803468208
1300	172	137	90	METR	10	1.3692001888832375	1.2016681492177577	2.0841910992281565	0.7325581395348837
1310	169	136	93	METR	10	1.221623090670713	1.0850822416298633	2.303075250364587	0.7633136094674556
1320	179	146	100	METR	10	1.1138754268222129	0.9999615871895482	2.389756127547595	0.7430167597765364
1330	182	150	107	METR	9	0.8943950413791688	0.8265720826895434	2.2806405464442725	0.7894736842105263
1340	187	155	115	METR	9	0.8548937575838079	0.7953660684912083	2.255674255369023	0.8181818181818182
1350	183	152	111	METR	6	1.4263293493339422	1.2468001859738143	1.908007274787975	0.7942857142857143
1360	186	155	113	METR	7	1.7918679701521825	1.535575696420224	1.6560751167084453	0.7722222222222223
1370	181	156	118	METR	7	1.7549367048389422	1.5063999968227644	1.7015939448126056	0.7955801104972375
1380	207	182	128	METR	7	1.4300574457751227	1.249745382162347	2.071318543278345	0.748792270531401
1390	210	186	124	METR	8	1.432294377064202	1.2515125578807196	2.0021878927634615	0.719047619047619
1400	209	184	123	METR	9	1.3754396099067556	1.206597291826337	2.0357461094034726	0.7081339712918661
1410	215	189	125	METR	7	1.6108518193149528	1.3925729372588127	1.9735621223158273	0.6976744186046512
1420	221	195	131	METR	6	1.7923503415358153	1.535956769813294	1.8880010711514417	0.7013574660633484
1430	228	202	136	METR	5	2.247733264890054	1.823866632445027	1.712680348319935	0.7105263157894737
1440	225	198	138	METR	7	1.973391361048317	1.6789791752281704	1.7330767718739641	0.7288888888888889
1450	223	195	139	METR	7	1.9151672840820624	1.6329821544248293	1.763080779021962	0.7399103139013453
1460	221	192	138	METR	8	1.6960769068809607	1.459900756435959	1.9342048757858772	0.7420814479638009
1470	222	193	140	METR	9	1.4980495413068535	1.3034591376324143	2.0683604652947913	0.7522522522522522
1480	222	193	138	METR	8	1.6539420880661841	1.4266142495722856	1.9555817216095188	0.7477477477477478
1490	218	189	132	METR	8	1.6534948938999	1.426260966180921	1.9105966713434652	0.7431192660550459
1500	216	187	132	METR	8	1.5812113665041099	1.3691569795382468	1.9214075181492571	0.75
