epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
10	6	4	2	SW	0	nan	nan	nan	0.6666666666666666
20	22	20	14	SW	1	nan	nan	0.2836199895995367	0.7272727272727273
30	31	29	22	SW	1	nan	nan	0.30602321124672416	0.7741935483870968
40	39	37	29	SW	1	nan	nan	0.416643757389958	0.7948717948717948
50	46	44	37	SW	1	nan	nan	0.41301077915207485	0.8478260869565217
60	64	62	52	SW	1	nan	nan	0.5293064143041599	0.84375
70	75	73	64	SW	1	nan	nan	0.5088389008945887	0.88
80	92	90	75	SW	1	nan	nan	0.563468050060023	0.8369565217391305
90	114	112	89	SW	1	nan	nan	0.6009910508695749	0.7982456140350878
100	123	121	98	SW	1	nan	nan	0.6692714428807705	0.8130081300813008
110	139	137	108	SW	1	nan	nan	0.8207605825470208	0.7913669064748201
120	147	145	119	SW	1	nan	nan	0.7659861964563706	0.8231292517006803
130	162	160	131	SW	2	nan	nan	0.8065161835059521	0.8209876543209876
140	169	167	140	SW	2	nan	nan	0.8154277837342317	0.8402366863905325
150	174	172	144	SW	1	nan	nan	0.7641616736001791	0.8390804597701149
160	178	176	148	SW	2	nan	nan	0.7689012686811854	0.8426966292134831
170	186	184	158	SW	2	nan	nan	0.8758367447240053	0.8602150537634409
180	204	202	172	SW	2	nan	nan	1.0344611300666362	0.8529411764705882
190	234	232	190	SW	2	nan	nan	1.1233781088956216	0.8205128205128205
200	255	253	205	SW	2	nan	nan	1.1064345682723618	0.8117647058823529
210	263	261	211	SW	2	nan	nan	1.0313057956561262	0.8098859315589354
220	266	264	208	SW	2	nan	nan	0.9490957347711598	0.7894736842105263
230	280	278	226	SW	2	nan	nan	1.048950261799186	0.8142857142857143
240	293	291	239	SW	2	nan	nan	1.03648309741865	0.8225255972696246
250	298	296	239	SW	2	nan	nan	1.1574775799923347	0.8120805369127517
260	310	307	242	SW	3	nan	nan	1.1485684379809327	0.7967741935483871
270	310	307	245	SW	2	nan	nan	1.064084744253295	0.8064516129032258
280	323	317	258	SW	2	nan	nan	1.1169306376640071	0.8204334365325078
290	326	321	261	SW	2	nan	nan	1.1947947005052622	0.8282208588957055
300	326	321	258	SW	2	nan	nan	1.1050878368161194	0.8220858895705522
310	330	325	259	SW	2	nan	nan	1.006586519250281	0.8242424242424242
320	334	328	267	SW	2	nan	nan	1.1310882005163125	0.8383233532934131
330	356	350	271	SW	3	nan	nan	1.2874988080037126	0.8061797752808989
340	397	391	286	SW	3	nan	nan	1.24319293437471	0.760705289672544
350	421	417	314	SW	3	nan	nan	1.252133983128591	0.7885985748218527
360	461	457	331	SW	3	nan	nan	1.2416324913040584	0.7592190889370932
370	485	481	346	SW	3	nan	nan	1.3186802617422995	0.7587628865979381
380	504	500	354	SW	3	nan	nan	1.2636863693189444	0.753968253968254
390	524	520	361	SW	3	nan	nan	1.2788977370170402	0.7461832061068703
400	519	514	358	SW	2	nan	nan	1.1925197362391622	0.7630057803468208
410	523	519	360	SW	2	nan	nan	1.2321624323734908	0.7705544933078394
420	535	530	376	SW	2	nan	nan	1.3436275384261853	0.7850467289719626
430	559	550	397	SW	3	nan	nan	1.312744439727482	0.7906976744186046
440	580	569	411	SW	3	nan	nan	1.3364166316453683	0.7879310344827586
450	603	589	428	SW	3	nan	nan	1.3689370586406078	0.7860696517412935
460	621	608	444	METR	4	3.5307828581373117	2.465391429068656	1.3908421763463596	0.7938808373590982
470	642	627	460	METR	4	4.158227943565311	2.779113971782656	1.4528126924335372	0.7928348909657321
480	665	648	467	METR	4	3.7944747089732815	2.597237354486641	1.458795325876464	0.7714285714285715
490	671	653	470	METR	4	3.675588842717057	2.537794421358529	1.493128104667839	0.7734724292101341
500	689	668	468	METR	4	3.3771644484195287	2.3885822242097645	1.481279450684077	0.7532656023222061
510	710	689	473	METR	4	3.309885746459024	2.354942873229512	1.4472836298863032	0.7422535211267606
520	732	706	476	METR	4	3.2130160580623333	2.306508029031167	1.4458243847033276	0.7295081967213115
530	736	707	481	METR	4	3.7300658010085566	2.5650329005042787	1.4887990712884889	0.7350543478260869
540	734	701	482	SW	3	nan	nan	1.390315433573897	0.7438692098092643
550	734	698	482	METR	4	4.659608618991641	3.029804309495821	1.4371210048624	0.7493188010899182
560	729	692	475	METR	4	4.607510453883516	3.0037552269417587	1.4516225521282071	0.7654320987654321
570	715	676	472	METR	4	4.472478582078519	2.9362392910392603	1.4443397353034388	0.7916083916083916
580	722	681	476	METR	4	4.108448261528379	2.75422413076419	1.4667912110642087	0.7894736842105263
590	721	676	459	METR	4	3.9640556665301507	2.6820278332650758	1.4881868720661113	0.7614424410540915
600	740	694	454	METR	4	4.134399629709568	2.7671998148547847	1.4939253314255174	0.7391891891891892
610	743	698	462	METR	4	4.039191723580251	2.7195958617901255	1.574098176231714	0.7483176312247645
620	765	717	463	METR	4	3.6085154535409867	2.5042577267704935	1.5907688331936984	0.7241830065359477
630	766	714	445	METR	5	3.6784159356208117	2.5392079678104063	1.6244926871037964	0.6984334203655352
640	773	717	450	METR	5	3.7021920773766737	2.5510960386883372	1.629170604510701	0.7011642949547219
650	786	728	450	METR	5	3.5771185690003007	2.4885592845001505	1.6272796194618802	0.6946564885496184
660	822	759	468	METR	5	3.660643534390404	2.5303217671952023	1.6359985375862538	0.6885644768856448
670	881	812	503	METR	5	3.358421410046109	2.3792107050230547	1.6499463155371994	0.6889897843359818
680	885	815	512	METR	5	3.6479237309999317	2.5239618654999663	1.698149218280714	0.7005649717514124
690	879	809	516	METR	5	3.806167049231503	2.603083524615752	1.6941545549558947	0.7167235494880546
700	864	792	517	METR	5	3.810070136588647	2.605035068294324	1.680805599224666	0.7418981481481481
710	849	773	514	METR	5	3.9352079609262316	2.667603980463116	1.6928812872085057	0.7597173144876325
720	831	750	499	METR	4	3.9654577871940133	2.682728893597007	1.5631913291423112	0.7599517490952955
