epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
1030	364	287	179	METR	5	2.4586792195738787	1.9293396097869393	1.7432753993533265	0.6813186813186813
1040	353	275	167	METR	6	2.584781579643573	1.9923907898217867	1.796250550372666	0.6543909348441926
1050	329	250	155	METR	4	2.851677096173985	2.1258385480869926	1.641989062168805	0.6747720364741642
1060	315	235	149	METR	4	2.911493854246813	2.1557469271234067	1.6235226192776764	0.6793650793650794
1070	293	212	130	METR	6	2.573058999548517	1.9865294997742586	1.5962143791866943	0.6689419795221843
1080	271	198	123	METR	6	2.682408882011014	2.0412044410055072	1.6332018662978083	0.6789667896678967
1090	250	179	112	METR	5	2.9644109950779134	2.182205497538957	1.5786446117627442	0.751131221719457
1100	243	183	113	METR	6	2.2945959185457556	1.8472979592728778	1.7995622838442418	0.7654867256637168
1110	235	177	113	METR	6	2.2171127178041594	1.8085563589020797	1.8198775266119915	0.7641921397379913
1120	225	171	111	METR	6	2.3058175537355856	1.8529087768677928	1.762112024360265	0.76
1130	228	173	114	METR	7	2.3604405783969664	1.8802202891984832	1.7119076839936829	0.7543859649122807
1140	242	187	127	METR	7	2.248844735942975	1.8244223679714875	1.7875279263852772	0.7644628099173554
1150	250	196	126	METR	7	2.0271221989730837	1.7135610994865418	1.8709680087459946	0.72
1160	239	185	123	METR	7	1.9643101028341554	1.6718049812389828	1.901333524039696	0.7322175732217573
1170	226	173	113	METR	7	1.9466096762190364	1.6578216442130387	1.9322327802122263	0.7168141592920354
1180	219	169	108	METR	7	1.962495622859904	1.6703715420593241	1.9199941679153127	0.7123287671232876
1190	214	164	108	METR	7	1.988339280099484	1.6907880312785923	1.8199370173821738	0.7289719626168224
1200	210	160	110	METR	7	2.0392761267843467	1.7196380633921733	1.7343202452042785	0.7523809523809524
1210	210	159	112	METR	9	1.8538166179077884	1.5845151281471528	1.89245112299634	0.7666666666666667
1220	208	159	110	METR	9	1.8257000553727187	1.5623030437444478	1.8780328914186804	0.7932692307692307
1230	207	156	110	METR	8	1.9901820657843667	1.6922438319696498	1.7397503266369765	0.7922705314009661
1240	206	153	106	METR	8	1.8849332511542995	1.6090972684118967	1.8139511968851676	0.7766990291262136
1250	203	150	101	METR	7	2.092983946240196	1.7464919731200979	1.6946678406969298	0.7635467980295566
1260	197	142	95	METR	6	2.1755941649250317	1.7877970824625158	1.6780044781844772	0.7360406091370558
1270	192	136	90	METR	6	1.9257186578623215	1.641317739711234	1.7747267909007185	0.732620320855615
1280	177	120	83	METR	6	1.9371547447181046	1.6503522483273025	1.6885098115201105	0.7401129943502824
1290	170	110	78	METR	6	1.9214566561203568	1.6379507583350819	1.6913696608762134	0.7470588235294118
1300	168	108	75	METR	7	1.9050566172846974	1.624994727654911	1.675903495170807	0.7202380952380952
1310	166	106	78	METR	6	1.963270414408934	1.6709836273830578	1.6391084397881859	0.7650602409638554
1320	162	102	76	METR	6	1.9848249413976076	1.68801170370411	1.6234250064013303	0.7716049382716049
1330	158	97	67	METR	7	1.8929268944180502	1.6154122465902596	1.73209154827502	0.7341772151898734
1340	157	96	60	METR	7	1.7304040551890758	1.48701920359937	1.7978364155988782	0.6751592356687898
1350	151	90	61	METR	7	2.0953707651672806	1.7476853825836403	1.5262241479991003	0.7191780821917808
1360	137	85	60	METR	7	1.9851816758817864	1.6882935239466113	1.5358060054795084	0.7591240875912408
1370	128	77	58	METR	6	1.8234321560857356	1.5605114033077312	1.5845730205098114	0.796875
1380	136	85	61	METR	6	1.5472020643293085	1.3422896308201537	1.8008867175504353	0.7867647058823529
1390	137	87	62	METR	6	1.4899483827001503	1.2970592223331188	1.8454137544799378	0.7737226277372263
1400	133	83	62	METR	6	1.4414342621928113	1.258733067132321	1.8254896984208266	0.7969924812030075
1410	136	86	60	METR	7	1.3851106153070818	1.2142373860925946	1.9516280222060072	0.7794117647058824
1420	135	85	58	METR	8	1.3270877078314691	1.1683992891868606	2.098445356682944	0.7777777777777778
1430	136	86	59	METR	8	1.1185168945084534	1.0036283466616782	2.1611816874012555	0.7720588235294118
1440	136	85	60	METR	12	1.0972223879761847	0.9868056865011859	2.2333317604884235	0.7867647058823529
1450	136	86	60	METR	13	0.8854219210321503	0.8194833176153988	2.4515956203461013	0.7058823529411765
1460	127	84	59	METR	8	1.1277765707798941	1.0109434909161163	2.048126786451139	0.7096774193548387
1470	127	87	59	METR	4	1.7228348587131694	1.4810395383834039	1.406534269466688	0.78
1480	109	80	61	METR	4	1.8433206846231864	1.5762233408523172	1.3241336331498252	0.797979797979798
1490	101	78	60	METR	4	1.4836916173132972	1.2921163776775049	1.4599885945338933	0.7959183673469388
1500	104	82	65	METR	4	1.533426651481509	1.331407054670392	1.4519039704133794	0.8118811881188119
