epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
1220	244	242	145	SW	3	nan	nan	1.1534384870696812	0.6024590163934426
1230	237	235	144	SW	3	nan	nan	1.1498439155905948	0.620253164556962
1240	228	226	139	SW	3	nan	nan	1.1200034142759374	0.618421052631579
1250	223	220	141	SW	2	nan	nan	1.0887657336231689	0.6412556053811659
1260	216	214	142	SW	2	nan	nan	1.0456132272393321	0.6666666666666666
1270	226	224	149	SW	2	nan	nan	0.9959258319644996	0.668141592920354
1280	241	239	159	SW	2	nan	nan	0.9987183462315047	0.6680497925311203
1290	244	242	162	SW	2	nan	nan	1.0262079529933603	0.6721311475409836
1300	233	231	158	SW	2	nan	nan	1.0387101631289497	0.6866952789699571
1310	225	223	150	SW	2	nan	nan	1.0429371314293991	0.6755555555555556
1320	218	216	147	SW	2	nan	nan	1.0415852076117291	0.6834862385321101
1330	211	209	138	SW	2	nan	nan	1.032396404813846	0.6635071090047393
1340	196	194	131	SW	1	nan	nan	0.9942909806154003	0.6785714285714286
1350	183	181	123	SW	2	nan	nan	1.0273708046879704	0.6830601092896175
1360	173	170	119	SW	2	nan	nan	1.0911714917969373	0.6994219653179191
1370	177	175	114	SW	3	nan	nan	1.090450684321961	0.655367231638418
1380	173	171	114	SW	2	nan	nan	1.0258652462488218	0.6705202312138728
1390	173	171	115	SW	2	nan	nan	0.9714353229169276	0.6820809248554913
1400	174	172	120	SW	2	nan	nan	0.9570945217918093	0.7068965517241379
1410	185	183	128	SW	2	nan	nan	1.1072564130344569	0.7027027027027027
1420	189	187	122	SW	3	nan	nan	1.1622255116970777	0.656084656084656
1430	186	184	114	SW	3	nan	nan	1.2647611108262211	0.6236559139784946
1440	184	182	112	SW	3	nan	nan	1.206318144982526	0.6195652173913043
1450	166	163	110	SW	2	nan	nan	1.1537177214156054	0.6807228915662651
1460	147	145	113	SW	1	nan	nan	1.0362704328652923	0.782312925170068
1470	160	158	122	SW	2	nan	nan	1.023065754207303	0.78125
1480	161	159	122	SW	2	nan	nan	1.0079906625037907	0.7763975155279503
1490	163	161	118	SW	2	nan	nan	0.9933516607400267	0.7423312883435583
1500	163	161	122	SW	2	nan	nan	0.9176472021118895	0.7607361963190185
