epoch	V	b1H	b1S	label	npts	d_cal	slope	wcont	occ2ecc
10	5	3	1	SW	0	nan	nan	nan	0.6
20	30	28	17	SW	1	nan	nan	0.5101897860113869	0.6333333333333333
30	37	35	26	SW	1	nan	nan	0.44660168848629433	0.7567567567567568
40	43	41	28	SW	1	nan	nan	0.4833949810820415	0.6976744186046512
50	60	58	43	SW	1	nan	nan	0.8536700969500884	0.75
60	73	71	56	SW	2	nan	nan	0.8885742303649161	0.7945205479452054
70	78	76	57	SW	2	nan	nan	0.9125866693459407	0.7564102564102564
80	84	82	66	SW	1	nan	nan	0.8254439208507897	0.8095238095238095
90	96	94	71	SW	1	nan	nan	0.818992004210723	0.7604166666666666
100	103	101	76	SW	1	nan	nan	0.8169555549149652	0.7572815533980582
110	107	105	81	SW	1	nan	nan	0.8105831649683644	0.7757009345794392
120	115	113	89	SW	1	nan	nan	0.9349230771128291	0.7913043478260869
130	125	123	93	SW	2	nan	nan	0.9850889363618229	0.76
140	136	134	104	SW	2	nan	nan	0.9427214814308975	0.7794117647058824
150	168	166	124	SW	2	nan	nan	0.9173480315335812	0.75
160	201	199	139	SW	2	nan	nan	1.0841640965185073	0.7064676616915423
170	212	210	147	SW	3	nan	nan	1.2605787256501226	0.7075471698113207
180	225	223	160	SW	3	nan	nan	1.3580805410659156	0.7244444444444444
190	219	216	157	SW	2	nan	nan	1.265105569054733	0.726027397260274
200	219	217	150	SW	2	nan	nan	1.0802782515166651	0.6986301369863014
210	216	214	149	SW	2	nan	nan	0.9761888562127738	0.7037037037037037
220	217	215	152	SW	1	nan	nan	1.03246085205508	0.7142857142857143
230	223	221	160	SW	2	nan	nan	1.0782822939027006	0.7309417040358744
240	233	231	168	SW	2	nan	nan	1.0435901985964804	0.7339055793991416
250	251	248	188	SW	2	nan	nan	1.002003951687091	0.7569721115537849
260	262	260	191	SW	2	nan	nan	0.9831800181751438	0.7366412213740458
270	270	268	193	SW	2	nan	nan	0.9817235598700302	0.7222222222222222
280	276	274	190	SW	2	nan	nan	0.9688889233575252	0.6956521739130435
290	284	282	189	SW	2	nan	nan	1.0623694088799103	0.6725352112676056
300	283	281	181	SW	3	nan	nan	1.131253101351239	0.6466431095406361
310	280	278	159	SW	3	nan	nan	1.1685045018218572	0.575
320	278	276	158	SW	3	nan	nan	1.121287755449974	0.579136690647482
330	266	263	159	SW	3	nan	nan	1.148789504243438	0.6127819548872181
340	249	246	161	SW	2	nan	nan	1.0949785503986604	0.6626506024096386
350	223	221	158	SW	2	nan	nan	0.995061019282485	0.7174887892376681
360	230	228	160	SW	2	nan	nan	1.008177230663742	0.7043478260869566
370	239	237	157	SW	3	nan	nan	1.1194577917108814	0.6652719665271967
380	232	230	148	SW	3	nan	nan	1.1424537712286478	0.646551724137931
390	219	217	138	SW	3	nan	nan	1.1201975052213824	0.639269406392694
400	211	209	128	SW	3	nan	nan	1.1093278879710817	0.6161137440758294
410	222	220	138	SW	3	nan	nan	1.0967423008827426	0.6306306306306306
420	217	215	133	SW	2	nan	nan	1.0866579581388218	0.6221198156682027
430	214	212	138	SW	3	nan	nan	1.1046589166600886	0.6542056074766355
440	219	217	141	SW	3	nan	nan	1.1295967677444352	0.6529680365296804
450	221	219	138	SW	3	nan	nan	1.102751660090067	0.6425339366515838
460	226	224	135	SW	3	nan	nan	1.1128434420840316	0.6061946902654868
470	221	219	139	SW	3	nan	nan	1.1619820447273375	0.6380090497737556
480	216	214	137	SW	3	nan	nan	1.1166984194492742	0.6435185185185185
490	196	194	138	SW	2	nan	nan	1.0705674143810358	0.7142857142857143
500	195	193	134	SW	1	nan	nan	1.0700337144570105	0.6974358974358974
