cycle_id	birth	death	lifetime	died_by	len
0	5	333	328	new	3
1	5	358	353	path	3
2	6	358	352	path	3
3	9	270	261	new	3
4	9	282	273	new	3
5	11	274	263	new	4
6	11	277	266	path	4
7	15	212	197	new	4
8	15	275	260	new	4
9	16	269	253	new	4
10	16	331	315	new	4
11	18	212	194	path	4
12	19	422	403	new	4
13	19	269	250	path	4
14	22	236	214	new	4
15	23	270	247	path	4
16	23	275	252	path	4
17	25	415	390	new	4
18	25	316	291	path	4
19	25	277	252	path	4
20	28	212	184	path	4
21	28	384	356	new	4
22	28	269	241	path	4
23	29	236	207	path	4
24	32	320	288	new	4
25	32	352	320	path	4
26	32	366	334	new	4
27	33	316	283	path	4
28	33	217	184	new	4
29	33	182	149	new	4
30	34	415	381	path	4
31	34	332	298	path	4
32	35	438	403	new	4
33	36	340	304	new	4
34	36	294	258	new	4
35	36	232	196	new	4
36	37	339	302	path	4
37	38	244	206	new	4
38	38	333	295	new	4
39	41	537	496	path	4
40	41	177	136	new	4
41	42	448	406	new	4
42	44	415	371	path	4
43	45	274	229	path	4
44	45	274	229	path	4
45	46	332	286	path	4
46	46	205	159	new	4
47	48	274	226	path	4
48	48	210	162	new	4
49	49	428	379	path	4
50	49	357	308	path	4
51	49	275	226	path	4
52	49	183	134	new	4
53	51	212	161	path	4
54	51	212	161	path	4
55	51	413	362	path	4
56	51	352	301	path	4
57	52	423	371	path	4
58	53	357	304	path	4
59	54	332	278	path	4
60	54	340	286	path	4
61	55	475	420	path	4
62	55	309	254	new	4
63	55	357	302	path	4
64	56	190	134	new	4
65	56	251	195	new	4
66	58	246	188	new	4
67	58	262	204	new	4
68	58	346	288	new	4
69	58	344	286	new	4
70	59	205	146	new	4
71	60	258	198	new	4
72	60	357	297	path	4
73	61	331	270	path	4
74	62	264	202	new	4
75	62	274	212	path	4
76	62	196	134	new	4
77	62	196	134	new	4
78	62	196	134	new	4
79	63	422	359	path	4
80	63	212	149	path	4
81	63	340	277	path	4
82	64	276	212	new	4
83	64	270	206	path	4
84	64	281	217	new	4
85	64	316	252	path	4
86	64	375	311	path	4
87	65	269	204	new	4
88	65	575	510	path	4
89	65	281	216	path	4
90	65	227	162	new	4
91	65	190	125	path	4
92	65	221	156	new	4
93	66	284	218	new	4
94	66	200	134	new	4
95	67	592	525	new	4
96	67	277	210	path	4
97	68	277	209	path	4
98	68	282	214	path	4
99	69	246	177	new	4
100	69	343	274	new	4
101	69	217	148	path	4
102	71	334	263	new	4
103	72	401	329	new	4
104	72	217	145	path	4
105	73	236	163	path	4
106	74	208	134	new	4
107	74	377	303	new	4
108	76	210	134	new	4
109	79	236	157	path	4
110	82	264	182	path	4
111	84	221	137	new	4
112	87	331	244	new	4
113	89	412	323	new	4
114	91	384	293	new	4
115	102	352	250	path	4
116	104	370	266	new	4
117	104	343	239	path	4
118	113	270	157	path	4
119	120	447	327	path	4
