epoch	V	E	b1H	b1S	label	d_cal	npts	n_alive_cyc	ov_lcc	ov_meandeg	ov_density	degenerate
1225	268	451	184	111	METR	2.772854469450566	5	96	0.07291666666666667	1.0625	0.01118421052631579	0
1250	276	471	196	119	METR	2.8242758777894528	5	118	0.059322033898305086	1.4406779661016949	0.012313486889758076	0
1275	260	451	192	128	METR	2.9454919673063813	5	125	0.056	1.36	0.01096774193548387	0
1300	265	459	195	132	METR	2.820346648026006	4	132	0.05303030303030303	1.3181818181818181	0.010062456627342124	0
1325	275	478	204	138	METR	2.8763240598043724	4	139	0.050359712230215826	1.3237410071942446	0.009592326139088728	0
1350	265	459	195	133	METR	2.121030900867265	5	132	0.06818181818181818	1.4090909090909092	0.010756419153365717	0
1375	250	431	182	119	METR	2.5674476064017533	6	116	0.07758620689655173	1.1724137931034482	0.010194902548725637	0
1400	230	391	163	106	METR	2.2356739934520378	6	104	0.10576923076923077	1.3461538461538463	0.013069454817027632	0
1425	207	353	147	107	METR	1.9519547665013552	7	100	0.12	1.36	0.013737373737373737	0
1450	200	340	141	105	METR	1.9271270989533005	6	93	0.12903225806451613	1.4193548387096775	0.015427769985974754	0
1475	235	412	178	123	METR	2.0889529192951186	6	120	0.125	1.8666666666666667	0.01568627450980392	0
1500	223	394	172	120	METR	2.18863194337545	5	110	0.13636363636363635	1.8545454545454545	0.01701417848206839	0
1525	215	379	165	108	METR	2.2547434705001472	6	98	0.15306122448979592	1.7755102040816326	0.01830422890805807	0
1550	199	351	153	93	METR	2.2859433618989327	5	84	0.16666666666666666	1.7380952380952381	0.02094090648307516	0
1575	183	321	139	90	METR	2.059470506000665	5	81	0.1728395061728395	1.7777777777777777	0.022222222222222223	0
1600	153	266	114	73	METR	2.055581825089477	4	59	0.1864406779661017	1.3220338983050848	0.022793687901811806	0
1625	140	241	102	60	METR	1.8391220308647385	7	50	0.2	1.4	0.02857142857142857	0
1650	123	208	86	59	METR	1.5601561036990814	6	46	0.17391304347826086	1.2608695652173914	0.028019323671497585	0
1675	110	184	75	58	METR	1.2160034289235626	7	41	0.12195121951219512	1.170731707317073	0.02926829268292683	0
1700	112	189	78	63	METR	1.2395458818784788	8	47	0.14893617021276595	1.3191489361702127	0.028677150786308975	0
1725	118	202	85	68	METR	1.0349747373784013	8	56	0.16071428571428573	1.4285714285714286	0.025974025974025976	0
1750	99	172	74	62	METR	1.2606294285627273	5	54	0.2037037037037037	1.7407407407407407	0.03284416491963662	0
1775	104	184	81	65	METR	1.5780826792502796	5	61	0.2786885245901639	2.0327868852459017	0.033879781420765025	0
1800	103	182	80	62	METR	1.8523728311771597	5	57	0.2982456140350877	2.1052631578947367	0.03759398496240601	0
1825	102	179	78	62	METR	1.6184197671848706	5	54	0.3333333333333333	2.1481481481481484	0.04053109713487072	0
1850	98	172	75	66	METR	1.962920370140331	5	56	0.32142857142857145	2.107142857142857	0.03831168831168831	0
1875	93	164	72	62	METR	1.824774836323536	4	52	0.34615384615384615	2.1153846153846154	0.04147812971342383	0
1900	99	177	79	64	METR	2.214742543374289	4	54	0.2962962962962963	2.037037037037037	0.03843466107617051	0
1925	98	179	82	65	METR	1.6473031963524138	5	53	0.22641509433962265	1.849056603773585	0.03555878084179971	0
1950	107	197	91	73	METR	1.4656562998601204	5	62	0.24193548387096775	2.2580645161290325	0.0370174510840825	0
1975	109	203	95	77	METR	1.362502537984924	6	63	0.25396825396825395	2.3174603174603177	0.037378392217101895	0
2000	122	228	107	86	METR	1.7444911435014179	6	75	0.26666666666666666	2.533333333333333	0.03423423423423423	0
2025	116	215	100	83	METR	1.8642071698859062	5	69	0.2898550724637681	2.4927536231884058	0.03665814151747655	0
2050	113	210	98	75	METR	1.6744353140466948	5	64	0.3125	2.34375	0.03720238095238095	0
2075	112	208	97	71	METR	1.3985745759216013	5	59	0.3220338983050847	2.440677966101695	0.04208065458796026	0
2100	111	206	96	68	METR	1.590059029186874	5	58	0.3793103448275862	2.310344827586207	0.04053236539624924	0
2125	142	269	128	83	METR	1.1730731899273783	6	81	0.4567901234567901	3.6049382716049383	0.04506172839506173	0
2150	173	328	156	112	METR	1.849162437626256	5	112	0.5535714285714286	3.9107142857142856	0.03523166023166023	0
2175	200	381	182	127	SW	nan	3	136	0.36764705882352944	3.7205882352941178	0.0275599128540305	0
2200	196	375	180	134	SW	nan	2	143	0.35664335664335667	3.5524475524475525	0.02501723628484192	0
2225	206	392	187	147	SW	nan	2	154	0.35064935064935066	3.5194805194805197	0.023003140650199472	0
2250	240	462	223	170	METR	2.7630364963880103	4	190	0.45263157894736844	3.526315789473684	0.018657755499860762	0
2275	341	664	324	232	SW	nan	3	283	0.5017667844522968	3.7879858657243815	0.013432573991930432	0
2300	353	688	336	239	SW	nan	3	289	0.4913494809688581	3.820069204152249	0.0132641291810842	0
2325	344	671	329	240	SW	nan	3	286	0.5209790209790209	3.7832167832167833	0.013274444853392221	0
2350	338	662	325	250	SW	nan	3	288	0.5243055555555556	3.6527777777777777	0.01272744870305846	0
2375	348	681	334	251	SW	nan	3	280	0.32142857142857145	3.1214285714285714	0.011187916026625704	0
2400	380	745	367	260	SW	nan	3	298	0.2785234899328859	2.9798657718120807	0.010033218086909362	0
2425	417	826	410	280	METR	3.5717543828793374	4	316	0.24367088607594936	2.9683544303797467	0.009423347398030942	0
2450	419	830	412	289	SW	nan	3	308	0.22077922077922077	2.9285714285714284	0.00953932061423918	0
2475	434	859	426	301	METR	2.6140027490886526	5	314	0.1942675159235669	2.732484076433121	0.008729981074866201	0
2500	419	821	403	290	METR	3.046646765132887	4	301	0.21926910299003322	2.6777408637873754	0.008925802879291251	0
2525	464	908	445	307	METR	3.429753352074436	4	328	0.21646341463414634	2.5609756097560976	0.007831729693443723	0
2550	456	890	435	297	METR	3.67768231472724	4	326	0.23006134969325154	2.5644171779141103	0.007890514393581878	0
2575	486	945	460	327	METR	2.958945819032203	4	362	0.2845303867403315	2.6077348066298343	0.0072236421236283495	0
2600	474	926	453	316	SW	nan	3	338	0.2869822485207101	2.57396449704142	0.007637876845820238	0
2625	448	870	423	295	SW	nan	3	305	0.30491803278688523	2.3868852459016394	0.007851596203623813	0
2650	460	891	432	297	SW	nan	3	304	0.2993421052631579	2.3026315789473686	0.00759944415494181	0
2675	521	1007	487	332	METR	3.3387953445870515	4	348	0.2557471264367816	2.4482758620689653	0.00705555003478088	0
2700	638	1242	605	399	METR	3.596422066244161	4	453	0.18101545253863136	2.728476821192053	0.006036453144230206	0
2725	757	1480	724	483	METR	3.8545356159484583	4	577	0.08838821490467938	2.980935875216638	0.00517523589447333	0
2750	805	1574	770	541	METR	3.8323106358017367	4	630	0.0761904761904762	3.073015873015873	0.004885557826734297	0
2775	793	1544	752	545	METR	4.235308665707334	4	619	0.0791599353796446	2.962843295638126	0.004794244814948424	0
2800	778	1521	744	551	METR	4.27685935769218	4	612	0.08986928104575163	2.9313725490196076	0.004797663746349603	0
2825	867	1696	830	585	METR	3.830310442217352	4	677	0.08714918759231906	3.0221565731166913	0.004470645818219958	0
2850	1018	1992	975	638	METR	4.31707564350294	5	777	0.09395109395109395	3.0193050193050195	0.0038908569836404888	0
2875	1058	2061	1004	624	METR	3.6763105047266733	6	775	0.08774193548387096	3.1251612903225805	0.004037676085688089	0
2900	1017	1968	952	585	METR	4.051271747215887	4	722	0.09556786703601108	2.936288088642659	0.004072521620863605	0
2925	1007	1948	942	614	METR	3.655296176862039	5	727	0.04951856946354883	2.8170563961485557	0.003880242969901592	0
2950	960	1854	895	594	METR	3.283964835433803	6	684	0.04678362573099415	2.6052631578947367	0.0038144409339600834	0
2975	948	1834	887	542	METR	3.8872404247358703	5	629	0.05087440381558029	2.546899841017488	0.004055572995250777	0
3000	949	1827	879	511	METR	3.4197005957210838	6	630	0.050793650793650794	2.676190476190476	0.004254674842910137	0
3025	837	1606	770	444	METR	3.4605996001562627	6	512	0.052734375	2.53515625	0.004961166829745597	0
3050	774	1479	706	407	METR	2.80865036852894	7	446	0.053811659192825115	2.31390134529148	0.005199778304025797	0
3075	725	1364	640	352	METR	2.748027556895467	6	372	0.043010752688172046	1.9516129032258065	0.00526041213807495	0
3100	639	1186	548	293	METR	2.4563261982746014	8	311	0.04180064308681672	1.8520900321543408	0.005974483974691422	0
3125	571	1063	493	270	METR	2.0009135209156237	9	274	0.043795620437956206	1.8248175182481752	0.006684313253656319	0
3150	546	1023	478	252	METR	1.7841245770768497	10	258	0.046511627906976744	1.5116279069767442	0.005881820649714958	0
3175	510	954	445	274	METR	1.7616295674683062	10	263	0.045627376425855515	1.5817490494296578	0.006037210112326938	0
3200	498	927	430	262	METR	1.9302919586944947	11	255	0.043137254901960784	1.584313725490196	0.006237455612166126	0
3225	487	900	414	249	METR	1.9263358580657184	11	248	0.04435483870967742	1.5161290322580645	0.006138174219668277	0
3250	486	891	406	244	METR	1.8685670537835568	9	251	0.04780876494023904	1.6175298804780875	0.006470119521912351	0
3275	449	816	368	227	METR	1.8025813286794392	10	219	0.045662100456621	1.5342465753424657	0.007037828327259017	0
3300	417	741	325	197	METR	2.0631143010614523	11	181	0.055248618784530384	1.4033149171270718	0.007796193984039288	0
3325	362	628	267	167	METR	1.9946414354942597	10	142	0.04225352112676056	1.1971830985915493	0.00849066027369893	0
3350	282	486	205	139	METR	1.8521501615357299	10	114	0.05263157894736842	1.1578947368421053	0.010246856078248719	0
3375	255	439	185	122	METR	1.8175820655538115	10	93	0.053763440860215055	1.032258064516129	0.011220196353436185	0
3400	271	470	200	120	METR	1.4657857687614029	9	105	0.08571428571428572	1.3714285714285714	0.013186813186813187	0
3425	322	576	255	161	METR	1.1502107672824964	11	176	0.11363636363636363	2.2954545454545454	0.013116883116883117	0
3450	302	543	242	157	METR	1.3931854854859513	11	179	0.11731843575418995	2.5139664804469275	0.014123407193522064	0
3475	291	530	240	163	METR	1.3427064697856734	10	184	0.13043478260869565	2.4782608695652173	0.0135424091233072	0
3500	283	517	235	171	METR	3.4293168619007854	4	183	0.13114754098360656	2.4918032786885247	0.013691226805980904	0
3525	261	484	224	168	SW	nan	3	184	0.13043478260869565	2.532608695652174	0.013839391779520076	0
3550	263	484	222	148	SW	nan	3	160	0.15	2.375	0.014937106918238994	0
3575	228	415	188	134	SW	nan	3	131	0.17557251908396945	2.1068702290076335	0.016206694069289488	0
3600	208	377	170	109	SW	nan	3	97	0.18556701030927836	1.7731958762886597	0.018470790378006873	0
3625	169	298	131	95	METR	2.354086535161622	4	78	0.23076923076923078	1.7435897435897436	0.022644022644022644	0
3650	146	258	113	85	METR	2.428376738502959	4	63	0.23809523809523808	1.4285714285714286	0.02304147465437788	0
3675	124	225	102	67	METR	2.61692662939344	4	48	0.2708333333333333	1.3333333333333333	0.028368794326241134	0
3700	115	206	92	62	METR	1.9197783691036712	4	43	0.27906976744186046	1.255813953488372	0.029900332225913623	0
3725	115	206	92	56	METR	1.8774852417236139	4	42	0.30952380952380953	1.3333333333333333	0.032520325203252036	0
3750	99	171	74	51	METR	1.873967949230227	5	36	0.16666666666666666	1.0555555555555556	0.03015873015873016	0
3775	100	174	76	52	METR	1.5518813330714036	4	35	0.17142857142857143	0.9714285714285714	0.02857142857142857	0
3800	86	151	67	53	METR	1.8468327464436096	4	35	0.22857142857142856	1.2	0.03529411764705882	0
3825	83	150	68	55	METR	2.2337895422980085	4	39	0.28205128205128205	1.5384615384615385	0.04048582995951417	0
3850	82	148	67	53	SW	nan	3	37	0.2972972972972973	1.6216216216216217	0.04504504504504504	0
3875	117	218	102	74	SW	nan	3	70	0.5	4.457142857142857	0.06459627329192547	0
3900	163	312	150	109	METR	0.9431918033323936	5	117	0.6837606837606838	5.076923076923077	0.04376657824933687	0
3925	317	619	303	231	SW	nan	3	267	0.7715355805243446	4.9588014981273405	0.01864211089521557	0
3950	350	684	335	253	SW	nan	2	303	0.8052805280528053	4.9504950495049505	0.01639236771359255	0
3975	360	710	353	281	SW	nan	2	339	0.8436578171091446	5.002949852507375	0.014801626782566198	0
4000	389	775	387	313	SW	nan	2	375	0.848	4.9013333333333335	0.013105169340463458	0
