cycle_id	birth	death	lifetime	died_by	len
502	262	467	205	path	4
503	263	298	35	path	4
504	263	323	60	path	4
505	265	458	193	new	4
506	265	445	180	new	4
507	265	409	144	new	4
508	265	373	108	path	4
509	265	412	147	path	4
510	265	432	167	new	4
511	265	444	179	new	4
512	266	395	129	path	4
513	266	528	262	new	4
514	266	400	134	new	4
515	267	670	403	new	4
516	267	319	52	path	4
517	269	306	37	path	4
518	269	420	151	new	4
519	269	471	202	new	4
520	269	371	102	path	4
521	270	347	77	path	4
522	270	389	119	path	4
523	271	409	138	path	4
524	272	272	0	path	4
525	272	450	178	path	4
526	272	272	0	path	4
527	273	528	255	path	4
528	274	477	203	new	4
529	274	408	134	new	4
530	274	274	0	path	4
531	274	409	135	path	4
532	274	421	147	new	4
533	274	454	180	new	4
534	275	536	261	new	4
535	276	410	134	new	4
536	276	456	180	new	4
537	277	448	171	path	4
538	278	373	95	new	4
539	278	286	8	path	4
540	278	278	0	path	4
541	279	279	0	path	4
542	279	279	0	path	4
543	280	338	58	path	4
544	280	305	25	path	4
545	280	338	58	path	4
546	280	409	129	new	4
547	280	280	0	path	4
548	280	438	158	new	4
549	281	319	38	path	4
550	282	576	294	path	4
551	282	439	157	new	4
552	283	283	0	path	4
553	284	338	54	path	4
554	284	535	251	new	4
555	284	474	190	new	4
556	284	441	157	path	4
557	287	287	0	path	4
558	288	422	134	new	4
559	289	473	184	new	4
560	291	291	0	path	4
561	291	317	26	path	4
562	293	441	148	new	4
563	294	608	314	new	4
564	294	428	134	new	4
565	294	494	200	path	4
566	295	429	134	new	4
567	296	430	134	new	4
568	296	296	0	path	4
569	296	427	131	new	4
570	296	520	224	path	4
571	297	352	55	new	4
572	298	483	185	path	4
573	298	349	51	path	4
574	298	454	156	new	4
575	299	457	158	path	4
576	299	299	0	path	4
577	299	299	0	new	4
578	299	433	134	new	4
579	300	447	147	path	4
580	301	301	0	path	4
581	301	498	197	path	4
582	302	404	102	path	4
583	302	436	134	path	4
584	302	453	151	path	4
585	302	423	121	new	4
586	302	493	191	new	4
587	302	411	109	path	4
588	302	801	499	path	4
589	303	431	128	new	4
590	303	521	218	path	4
591	303	411	108	path	4
592	304	469	165	new	4
593	304	352	48	path	4
594	305	305	0	path	4
595	305	305	0	path	4
596	305	305	0	path	4
597	306	389	83	path	4
598	306	400	94	new	4
599	306	394	88	path	4
600	307	307	0	path	4
601	308	308	0	path	4
602	310	310	0	path	4
603	311	482	171	new	4
604	311	530	219	path	4
605	311	311	0	path	4
606	311	488	177	new	4
607	312	451	139	path	4
608	312	397	85	path	4
609	312	312	0	path	4
610	314	314	0	path	4
611	314	459	145	new	4
612	314	473	159	new	4
613	315	315	0	path	4
614	318	396	78	path	4
615	319	439	120	path	4
616	321	469	148	new	4
617	321	412	91	path	4
618	321	449	128	new	4
619	322	539	217	new	4
620	324	324	0	path	4
621	324	365	41	path	4
622	325	325	0	path	4
623	325	325	0	path	4
624	326	475	149	path	4
625	326	470	144	new	4
626	328	345	17	path	4
627	328	409	81	path	4
628	329	401	72	path	4
629	329	671	342	new	4
630	329	511	182	path	4
631	330	515	185	new	4
632	330	488	158	new	4
633	331	331	0	path	4
634	332	679	347	new	4
635	332	453	121	path	4
636	333	333	0	path	4
637	334	468	134	new	4
638	334	334	0	path	4
639	335	526	191	new	4
640	335	335	0	path	4
641	335	411	76	path	4
642	336	336	0	path	4
643	336	498	162	path	4
644	336	508	172	new	4
645	339	339	0	path	4
646	339	459	120	path	4
647	340	505	165	new	4
648	340	340	0	path	4
649	341	570	229	new	4
650	341	467	126	path	4
651	344	495	151	path	4
652	345	481	136	new	4
653	345	451	106	path	4
654	352	487	135	new	4
655	353	378	25	path	4
656	353	375	22	path	4
657	355	490	135	new	4
658	356	356	0	path	4
659	360	456	96	path	4
660	360	467	107	path	4
661	361	361	0	path	4
662	364	546	182	new	4
663	365	570	205	path	4
664	365	419	54	new	4
665	365	507	142	new	4
666	369	369	0	path	4
667	370	507	137	new	4
668	374	535	161	new	4
669	377	539	162	path	4
670	377	494	117	path	4
671	378	378	0	path	4
672	383	383	0	path	4
673	384	518	134	new	4
674	385	618	233	path	4
675	387	511	124	path	4
676	389	553	164	path	4
677	391	566	175	path	4
678	392	404	12	path	4
679	392	511	119	path	4
680	394	394	0	path	4
681	394	394	0	new	4
682	395	448	53	path	4
683	395	448	53	path	4
684	396	563	167	path	4
685	396	491	95	path	4
686	397	397	0	path	4
687	397	645	248	path	4
688	397	661	264	new	4
689	398	398	0	path	4
690	398	558	160	new	4
691	399	399	0	path	4
692	400	441	41	path	4
