cycle_id	birth	death	lifetime	died_by	len
119	116	275	159	path	4
120	116	352	236	new	4
121	117	265	148	new	4
122	117	269	152	path	4
123	117	263	146	new	4
124	117	318	201	path	4
125	117	357	240	path	4
126	118	601	483	new	4
127	118	323	205	new	4
128	118	337	219	new	4
129	118	327	209	path	4
130	120	371	251	new	4
131	121	390	269	new	4
132	121	390	269	path	4
133	122	336	214	path	4
134	123	376	253	path	4
135	125	275	150	path	4
136	125	275	150	path	4
137	126	280	154	new	4
138	126	275	149	path	4
139	126	275	149	path	4
140	128	332	204	path	4
141	128	294	166	path	4
142	129	353	224	new	4
143	129	262	133	new	4
144	130	226	96	path	4
145	132	318	186	path	4
146	133	318	185	path	4
147	133	371	238	new	4
148	134	263	129	path	4
149	134	345	211	new	4
150	134	269	135	path	4
151	135	323	188	new	4
152	136	294	158	path	4
153	136	269	133	new	4
154	136	413	277	path	4
155	137	426	289	new	4
156	138	292	154	new	4
157	138	291	153	new	4
158	138	334	196	new	4
159	139	318	179	new	4
160	139	276	137	path	4
161	139	382	243	path	4
162	140	310	170	new	4
163	140	208	68	path	4
164	140	373	233	new	4
165	140	294	154	new	4
166	141	402	261	new	4
167	141	336	195	new	4
168	142	323	181	path	4
169	142	349	207	new	4
170	143	274	131	path	4
171	143	381	238	new	4
172	143	378	235	new	4
173	144	274	130	path	4
174	144	351	207	new	4
175	145	378	233	new	4
176	145	313	168	new	4
177	145	365	220	new	4
178	145	290	145	new	4
179	146	336	190	path	4
180	146	318	172	path	4
181	146	540	394	path	4
182	146	394	248	new	4
183	146	326	180	new	4
184	146	338	192	path	4
185	147	364	217	new	4
186	147	336	189	path	4
187	147	381	234	new	4
188	148	332	184	path	4
189	149	313	164	new	4
190	149	336	187	path	4
191	149	394	245	path	4
192	149	283	134	new	4
193	150	335	185	new	4
194	151	324	173	path	4
195	151	276	125	path	4
196	151	389	238	new	4
197	151	328	177	path	4
198	151	318	167	path	4
199	152	325	173	path	4
200	152	380	228	new	4
201	152	262	110	path	4
202	152	408	256	path	4
203	153	319	166	new	4
204	153	376	223	path	4
205	153	359	206	new	4
206	154	348	194	new	4
207	155	410	255	new	4
208	155	397	242	path	4
209	155	291	136	new	4
210	155	286	131	new	4
211	156	263	107	path	4
212	156	329	173	path	4
213	156	306	150	new	4
214	157	415	258	new	4
215	157	289	132	new	4
216	157	361	204	new	4
217	158	291	133	new	4
218	158	352	194	path	4
219	159	358	199	new	4
220	159	293	134	new	4
221	160	274	114	path	4
222	162	264	102	path	4
223	162	336	174	path	4
224	165	459	294	path	4
225	166	479	313	path	4
226	166	308	142	path	4
227	168	354	186	new	4
228	168	325	157	new	4
229	168	269	101	path	4
230	169	269	100	path	4
231	170	332	162	path	4
232	170	364	194	new	4
233	171	336	165	path	4
234	172	382	210	path	4
235	172	262	90	path	4
236	172	338	166	new	4
237	173	537	364	path	4
238	173	271	98	path	4
239	173	392	219	path	4
240	173	330	157	new	4
241	175	263	88	path	4
242	176	373	197	path	4
243	176	321	145	new	4
244	177	323	146	path	4
245	178	438	260	path	4
246	178	302	124	path	4
247	178	274	96	path	4
248	179	358	179	new	4
249	180	341	161	new	4
250	180	324	144	path	4
251	181	313	132	path	4
252	182	208	26	path	4
253	182	346	164	new	4
254	183	380	197	new	4
255	183	352	169	path	4
256	184	391	207	new	4
257	184	358	174	path	4
258	184	401	217	path	4
259	184	327	143	path	4
260	184	323	139	path	4
261	184	343	159	new	4
262	184	486	302	path	4
263	184	323	139	path	4
264	185	357	172	path	4
265	185	383	198	path	4
266	185	274	89	path	4
267	185	357	172	path	4
268	186	466	280	path	4
269	186	274	88	path	4
270	186	444	258	new	4
271	186	347	161	new	4
272	187	226	39	path	4
273	187	327	140	new	4
274	187	411	224	path	4
275	187	274	87	path	4
276	187	375	188	new	4
277	188	415	227	new	4
278	189	538	349	path	4
279	189	323	134	path	4
280	189	404	215	new	4
281	190	354	164	new	4
282	190	277	87	path	4
283	191	352	161	new	4
284	191	346	155	new	4
285	192	336	144	path	4
286	192	340	148	new	4
287	192	378	186	new	4
288	192	325	133	path	4
289	193	361	168	path	4
290	193	413	220	new	4
291	193	311	118	new	4
292	193	400	207	path	4
293	193	276	83	path	4
294	193	327	134	new	4
295	194	413	219	path	4
296	194	330	136	new	4
297	195	344	149	new	4
298	196	274	78	path	4
299	197	395	198	path	4
300	197	263	66	path	4
301	198	332	134	new	4
302	198	358	160	new	4
303	199	330	131	new	4
304	199	416	217	new	4
305	200	352	152	new	4
306	201	376	175	path	4
307	201	364	163	path	4
308	201	334	133	new	4
309	201	764	563	path	4
310	202	336	134	new	4
311	202	375	173	new	4
312	202	293	91	path	4
313	202	443	241	new	4
314	202	375	173	new	4
315	203	353	150	new	4
316	203	405	202	new	4
317	203	337	134	new	4
318	203	291	88	path	4
319	204	416	212	new	4
320	205	361	156	new	4
321	205	415	210	path	4
322	205	384	179	new	4
323	205	471	266	path	4
324	205	318	113	path	4
325	206	349	143	path	4
326	206	326	120	path	4
327	206	329	123	path	4
328	206	342	136	new	4
329	207	332	125	path	4
330	207	351	144	path	4
331	207	379	172	new	4
332	207	325	118	path	4
333	207	399	192	path	4
334	208	275	67	path	4
335	208	328	120	path	4
336	208	342	134	new	4
337	209	447	238	path	4
338	211	379	168	new	4
339	211	361	150	path	4
340	211	541	330	path	4
341	212	352	140	path	4
342	212	375	163	new	4
343	213	234	21	path	4
344	213	405	192	new	4
345	213	360	147	new	4
346	213	369	156	new	4
347	213	399	186	new	4
348	213	478	265	new	4
349	214	443	229	new	4
350	214	269	55	path	4
351	214	347	133	path	4
352	214	323	109	path	4
353	215	400	185	new	4
354	215	615	400	path	4
355	215	323	108	path	4
356	215	371	156	new	4
357	216	497	281	path	4
358	216	381	165	new	4
359	217	349	132	path	4
360	217	272	55	path	4
361	217	451	234	new	4
362	218	325	107	path	4
363	218	352	134	new	4
364	218	226	8	path	4
365	218	226	8	path	4
366	218	395	177	new	4
367	218	318	100	path	4
368	219	415	196	path	4
369	219	379	160	new	4
370	219	361	142	path	4
371	219	399	180	path	4
372	220	399	179	path	4
373	221	348	127	path	4
374	222	271	49	path	4
375	222	401	179	new	4
376	222	276	54	path	4
377	223	385	162	new	4
378	225	401	176	new	4
379	225	352	127	path	4
380	225	483	258	new	4
381	228	370	142	new	4
382	228	280	52	path	4
383	228	378	150	new	4
384	228	395	167	path	4
385	229	352	123	path	4
386	229	383	154	new	4
387	230	318	88	path	4
388	231	551	320	new	4
389	231	365	134	new	4
390	232	263	31	path	4
391	233	474	241	path	4
392	233	378	145	new	4
393	234	390	156	new	4
394	234	270	36	path	4
395	235	328	93	path	4
396	235	471	236	new	4
397	235	325	90	path	4
398	235	402	167	new	4
399	236	309	73	path	4
400	236	370	134	new	4
401	237	422	185	new	4
402	237	431	194	new	4
403	239	404	165	path	4
404	239	417	178	new	4
405	240	378	138	path	4
406	240	386	146	new	4
407	240	459	219	path	4
408	240	400	160	path	4
409	241	351	110	path	4
410	241	374	133	new	4
411	242	424	182	path	4
412	242	572	330	new	4
413	246	318	72	path	4
414	249	269	20	path	4
415	252	558	306	path	4
416	254	272	18	path	4
417	254	394	140	new	4
418	254	467	213	new	4
419	256	392	136	path	4
420	256	553	297	new	4
421	257	667	410	path	4
422	259	397	138	new	4
423	259	329	70	path	4
424	261	318	57	path	4
425	261	416	155	new	4
426	261	380	119	path	4
427	261	400	139	path	4
428	263	294	31	path	4
429	264	293	29	path	4
430	264	446	182	path	4
431	264	472	208	path	4
432	264	525	261	new	4
433	264	384	120	path	4
434	265	323	58	path	4
435	265	455	190	new	4
436	266	358	92	path	4
437	266	414	148	new	4
438	268	417	149	new	4
439	268	329	61	path	4
440	268	516	248	path	4
441	268	325	57	path	4
442	269	442	173	new	4
443	269	417	148	new	4
444	269	423	154	new	4
445	269	492	223	path	4
446	269	394	125	path	4
447	269	416	147	new	4
448	270	406	136	new	4
449	271	408	137	new	4
450	271	412	141	path	4
451	272	501	229	new	4
452	273	273	0	path	4
453	274	408	134	new	4
454	275	422	147	new	4
455	275	325	50	path	4
456	277	444	167	new	4
457	278	474	196	path	4
458	278	278	0	path	4
459	278	436	158	path	4
460	279	415	136	new	4
461	279	495	216	new	4
462	281	377	96	new	4
463	282	389	107	path	4
464	282	282	0	path	4
465	284	418	134	new	4
466	284	313	29	path	4
467	286	348	62	path	4
468	286	348	62	path	4
469	286	286	0	path	4
470	287	325	38	path	4
471	287	329	42	path	4
472	288	348	60	path	4
473	289	423	134	new	4
474	289	289	0	path	4
475	289	425	136	new	4
476	289	471	182	new	4
477	290	422	132	new	4
478	291	291	0	path	4
479	291	402	111	path	4
480	291	325	34	path	4
481	292	569	277	path	4
482	292	292	0	path	4
483	293	415	122	new	4
484	295	295	0	path	4
485	295	400	105	path	4
486	296	414	118	path	4
487	297	392	95	path	4
488	297	392	95	path	4
489	300	428	128	new	4
490	301	313	12	path	4
491	302	302	0	path	4
492	304	525	221	new	4
493	305	305	0	path	4
494	306	394	88	path	4
495	308	438	130	new	4
496	308	399	91	path	4
497	310	325	15	path	4
498	311	325	14	path	4
499	313	447	134	new	4
500	313	537	224	path	4
501	314	441	127	path	4
502	316	352	36	path	4
503	316	352	36	path	4
504	317	446	129	path	4
505	328	592	264	new	4
506	331	335	4	path	4
507	346	543	197	new	4
508	353	609	256	new	4
509	353	486	133	path	4
510	359	547	188	new	4
511	367	471	104	path	4
512	367	519	152	new	4
513	368	390	22	path	4
514	369	369	0	path	4
515	369	511	142	path	4
516	370	370	0	path	4
517	370	400	30	path	4
518	371	505	134	new	4
519	371	382	11	new	4
520	371	505	134	new	4
521	372	533	161	new	4
522	373	373	0	path	4
523	373	373	0	path	4
524	373	550	177	new	4
525	373	383	10	path	4
526	375	597	222	path	4
527	376	643	267	path	4
528	381	381	0	path	4
529	383	383	0	path	4
530	385	392	7	path	4
531	386	386	0	path	4
532	386	399	13	path	4
533	387	565	178	new	4
534	389	389	0	path	4
535	389	639	250	path	4
536	389	547	158	path	4
537	390	455	65	new	4
538	390	583	193	path	4
539	390	569	179	new	4
540	390	540	150	new	4
541	390	569	179	new	4
542	390	409	19	path	4
543	390	400	10	path	4
544	390	390	0	path	4
545	391	391	0	path	4
546	391	391	0	path	4
547	391	525	134	new	4
548	392	541	149	path	4
549	392	392	0	path	4
550	392	528	136	new	4
551	393	566	173	new	4
552	393	393	0	path	4
553	394	578	184	new	4
554	395	401	6	new	4
555	395	523	128	path	4
556	395	586	191	path	4
557	395	395	0	path	4
558	396	577	181	new	4
559	396	424	28	path	4
560	396	577	181	new	4
561	397	397	0	path	4
562	398	451	53	path	4
563	400	689	289	new	4
564	403	537	134	new	4
565	405	793	388	new	4
566	408	593	185	path	4
567	408	409	1	new	4
568	409	490	81	path	4
569	411	411	0	path	4
570	411	411	0	path	4
571	411	411	0	path	4
572	411	411	0	path	4
573	414	414	0	path	4
574	416	599	183	new	4
575	417	722	305	new	4
576	417	417	0	path	4
577	417	417	0	path	4
578	418	480	62	path	4
579	419	419	0	path	4
580	420	420	0	path	4
581	421	421	0	path	4
582	421	421	0	path	4
583	421	421	0	path	4
584	422	537	115	path	4
585	422	451	29	path	4
586	424	474	50	path	4
587	426	453	27	path	4
588	426	431	5	new	4
589	427	559	132	new	4
590	429	445	16	path	4
591	431	477	46	path	4
592	432	585	153	new	4
593	432	593	161	new	4
594	437	495	58	path	4
595	437	480	43	new	4
596	439	573	134	new	4
597	442	455	13	new	4
598	444	775	331	path	4
599	445	445	0	path	4
600	450	710	260	new	4
601	450	450	0	path	4
602	451	451	0	path	4
603	456	472	16	path	4
604	457	736	279	path	4
605	459	492	33	path	4
606	459	472	13	new	4
607	463	463	0	path	4
608	464	464	0	path	4
609	464	464	0	path	4
610	465	601	136	new	4
611	468	602	134	path	4
612	468	468	0	path	4
613	468	468	0	path	4
614	468	468	0	path	4
615	469	469	0	path	4
616	475	611	136	new	4
617	478	480	2	new	4
618	478	478	0	path	4
619	481	481	0	new	4
620	483	718	235	new	4
621	483	667	184	path	4
622	483	483	0	path	4
623	484	618	134	new	4
624	486	619	133	new	4
625	488	653	165	new	4
626	488	657	169	new	4
627	488	662	174	new	4
628	489	489	0	path	4
629	489	648	159	new	4
630	490	511	21	path	4
631	490	490	0	path	4
632	491	615	124	path	4
633	491	703	212	path	4
634	493	593	100	path	4
635	493	493	0	path	4
636	494	622	128	new	4
637	494	494	0	path	4
638	506	816	310	new	4
639	509	641	132	new	4
640	511	682	171	new	4
641	512	512	0	path	4
642	512	512	0	path	4
643	513	575	62	new	4
644	513	568	55	path	4
645	514	514	0	path	4
646	516	847	331	path	4
647	516	516	0	path	4
648	516	516	0	path	4
649	516	685	169	path	4
650	516	731	215	new	4
651	517	651	134	new	4
652	517	651	134	new	4
653	517	868	351	path	4
654	518	718	200	new	4
655	518	584	66	path	4
656	519	703	184	path	4
657	520	520	0	path	4
658	521	521	0	path	4
659	522	522	0	path	4
660	523	707	184	new	4
661	524	524	0	path	4
662	527	633	106	new	4
663	529	705	176	path	4
664	533	533	0	path	4
665	535	596	61	path	4
666	536	581	45	new	4
667	539	539	0	path	4
668	539	539	0	path	4
669	541	736	195	path	4
670	541	675	134	new	4
671	542	676	134	new	4
672	556	810	254	path	4
673	558	558	0	path	4
674	564	698	134	new	4
675	573	573	0	path	4
676	573	721	148	new	4
677	575	737	162	new	4
678	579	-1	-1	censored	4
679	579	579	0	new	4
680	579	623	44	path	4
681	579	592	13	path	4
682	580	-1	-1	censored	4
683	581	581	0	path	4
684	581	810	229	path	4
685	582	582	0	path	4
686	582	672	90	path	4
687	583	717	134	new	4
688	584	584	0	new	4
689	584	584	0	path	4
690	584	812	228	path	4
691	585	716	131	path	4
692	586	586	0	path	4
693	587	601	14	path	4
694	587	587	0	path	4
695	587	639	52	path	4
696	588	606	18	path	4
697	588	643	55	path	4
698	589	795	206	new	4
699	590	590	0	path	4
700	590	817	227	path	4
701	592	815	223	path	4
702	593	-1	-1	censored	4
703	594	794	200	path	4
704	596	596	0	path	4
705	597	749	152	new	4
706	601	781	180	new	4
707	602	602	0	path	4
708	604	604	0	path	4
709	609	795	186	new	4
710	611	793	182	path	4
711	622	622	0	path	4
712	622	622	0	path	4
713	623	845	222	new	4
714	624	624	0	path	4
715	625	790	165	new	4
716	626	791	165	new	4
717	635	769	134	new	4
718	636	865	229	path	4
719	638	769	131	path	4
720	639	639	0	path	4
721	639	679	40	new	4
722	642	817	175	path	4
723	643	685	42	path	4
724	644	-1	-1	censored	4
725	644	644	0	path	4
726	645	736	91	path	4
727	646	813	167	new	4
728	646	865	219	path	4
729	646	736	90	path	4
730	646	-1	-1	censored	4
731	647	-1	-1	censored	4
732	647	647	0	path	4
733	647	647	0	path	4
734	647	798	151	new	4
735	648	736	88	path	4
736	649	783	134	new	4
737	649	-1	-1	censored	4
738	650	661	11	path	4
739	650	661	11	path	4
740	650	862	212	path	4
741	652	892	240	path	4
742	652	-1	-1	censored	4
743	653	653	0	path	4
744	653	685	32	path	4
745	654	802	148	new	4
746	654	833	179	path	4
747	655	655	0	path	4
748	656	786	130	path	4
749	660	834	174	path	4
750	660	-1	-1	censored	4
751	660	883	223	new	4
752	661	713	52	path	4
753	661	661	0	path	4
754	662	796	134	new	4
755	662	662	0	path	4
756	663	-1	-1	censored	4
757	663	888	225	path	4
758	666	850	184	new	4
759	668	716	48	path	4
760	668	851	183	new	4
761	668	850	182	path	4
762	668	888	220	path	4
763	670	-1	-1	censored	4
764	670	-1	-1	censored	4
765	671	-1	-1	censored	4
766	672	707	35	path	4
767	672	828	156	new	4
768	673	673	0	new	4
769	674	810	136	new	4
770	674	856	182	new	4
771	675	721	46	path	4
772	677	765	88	path	4
773	677	699	22	path	4
774	678	839	161	new	4
775	684	849	165	path	4
776	685	841	156	path	4
777	685	692	7	path	4
778	686	820	134	new	4
779	687	687	0	path	4
780	687	765	78	path	4
781	689	772	83	path	4
782	692	696	4	new	4
783	693	693	0	path	4
784	697	697	0	path	4
785	702	-1	-1	censored	4
786	702	-1	-1	censored	4
787	703	855	152	path	4
788	704	894	190	path	4
789	709	-1	-1	censored	4
790	709	709	0	path	4
791	710	844	134	new	4
792	710	855	145	new	4
793	713	801	88	path	4
794	713	793	80	path	4
795	716	793	77	path	4
796	716	847	131	path	4
797	717	717	0	path	4
798	717	717	0	path	4
799	717	717	0	path	4
800	718	847	129	path	4
801	718	794	76	path	4
802	718	718	0	new	4
803	719	811	92	path	4
804	721	858	137	new	4
805	722	805	83	path	4
806	723	778	55	path	4
807	724	724	0	path	4
808	725	725	0	path	4
809	725	778	53	path	4
810	730	898	168	new	4
811	731	731	0	path	4
812	731	-1	-1	censored	4
813	732	847	115	path	4
814	732	-1	-1	censored	4
815	734	-1	-1	censored	4
816	734	879	145	new	4
817	734	-1	-1	censored	4
818	735	889	154	new	4
819	737	880	143	path	4
820	738	738	0	path	4
821	739	796	57	path	4
822	740	871	131	new	4
823	742	888	146	path	4
824	744	-1	-1	censored	4
825	745	-1	-1	censored	4
826	745	745	0	path	4
827	746	862	116	path	4
828	749	852	103	new	4
829	753	-1	-1	censored	4
830	754	-1	-1	censored	4
831	755	-1	-1	censored	4
832	755	755	0	path	4
833	756	-1	-1	censored	4
834	759	-1	-1	censored	4
835	759	889	130	path	4
836	762	833	71	path	4
837	765	765	0	path	4
838	765	865	100	path	4
839	765	787	22	path	4
840	765	-1	-1	censored	4
841	765	898	133	new	4
842	773	794	21	new	4
843	773	-1	-1	censored	4
844	773	-1	-1	censored	4
845	773	-1	-1	censored	4
846	774	833	59	path	4
847	774	-1	-1	censored	4
848	774	-1	-1	censored	4
849	774	-1	-1	censored	4
850	775	775	0	path	4
851	775	-1	-1	censored	4
852	775	-1	-1	censored	4
853	775	816	41	new	4
854	775	-1	-1	censored	4
855	775	-1	-1	censored	4
856	776	-1	-1	censored	4
857	776	-1	-1	censored	4
858	777	-1	-1	censored	4
859	777	-1	-1	censored	4
860	777	777	0	path	4
861	778	-1	-1	censored	4
862	778	778	0	path	4
863	778	-1	-1	censored	4
864	778	-1	-1	censored	4
865	778	778	0	path	4
866	780	852	72	new	4
867	781	-1	-1	censored	4
868	781	781	0	path	4
869	783	-1	-1	censored	4
870	783	-1	-1	censored	4
871	785	-1	-1	censored	4
872	785	-1	-1	censored	4
873	785	-1	-1	censored	4
874	787	-1	-1	censored	4
875	789	-1	-1	censored	4
876	791	847	56	path	4
877	791	-1	-1	censored	4
878	793	-1	-1	censored	4
879	793	842	49	path	4
880	794	-1	-1	censored	4
881	794	-1	-1	censored	4
882	794	-1	-1	censored	4
883	794	-1	-1	censored	4
884	797	-1	-1	censored	4
885	802	-1	-1	censored	4
886	808	-1	-1	censored	4
887	826	-1	-1	censored	4
888	827	-1	-1	censored	4
889	829	859	30	path	4
890	829	-1	-1	censored	4
891	830	-1	-1	censored	4
892	830	-1	-1	censored	4
893	830	-1	-1	censored	4
894	831	-1	-1	censored	4
895	832	-1	-1	censored	4
896	832	-1	-1	censored	4
897	862	-1	-1	censored	4
898	865	865	0	path	4
899	865	888	23	path	4
900	866	-1	-1	censored	4
901	867	-1	-1	censored	4
902	868	-1	-1	censored	4
903	869	-1	-1	censored	4
904	874	-1	-1	censored	4
905	875	-1	-1	censored	4
906	876	-1	-1	censored	4
907	876	-1	-1	censored	4
908	877	-1	-1	censored	4
909	878	-1	-1	censored	4
910	878	-1	-1	censored	4
911	879	-1	-1	censored	4
912	879	-1	-1	censored	4
913	880	-1	-1	censored	4
914	880	-1	-1	censored	4
915	881	-1	-1	censored	4
916	881	-1	-1	censored	4
917	881	-1	-1	censored	4
918	882	-1	-1	censored	4
919	882	888	6	path	4
920	883	883	0	path	4
921	883	883	0	new	4
922	883	-1	-1	censored	4
923	883	-1	-1	censored	4
924	884	-1	-1	censored	4
925	885	885	0	new	4
926	885	888	3	path	4
927	885	-1	-1	censored	4
928	886	886	0	path	4
929	886	-1	-1	censored	4
930	886	-1	-1	censored	4
931	888	-1	-1	censored	4
932	889	-1	-1	censored	4
933	890	-1	-1	censored	4
934	892	-1	-1	censored	4
935	892	-1	-1	censored	4
936	892	-1	-1	censored	4
937	892	-1	-1	censored	4
938	893	-1	-1	censored	4
939	893	-1	-1	censored	4
940	893	-1	-1	censored	4
941	895	-1	-1	censored	4
942	895	-1	-1	censored	4
943	895	-1	-1	censored	4
944	896	-1	-1	censored	4
945	896	-1	-1	censored	4
946	896	-1	-1	censored	4
947	896	-1	-1	censored	4
948	896	-1	-1	censored	4
949	896	-1	-1	censored	4
950	897	-1	-1	censored	4
951	897	897	0	path	4
952	898	-1	-1	censored	4
