cycle_id	birth	death	lifetime	died_by	len
0	7	236	229	new	3
1	7	270	263	new	3
2	11	372	361	new	3
3	11	324	313	new	4
4	11	324	313	path	4
5	11	323	312	new	4
6	12	323	311	path	4
7	13	322	309	path	4
8	13	202	189	new	4
9	13	202	189	path	4
10	13	217	204	new	4
11	14	323	309	path	4
12	14	285	271	new	4
13	14	212	198	new	4
14	14	285	271	new	4
15	17	208	191	new	4
16	17	193	176	new	4
17	18	212	194	path	4
18	19	258	239	new	4
19	19	213	194	path	4
20	19	323	304	path	4
21	19	262	243	path	4
22	19	193	174	path	4
23	20	236	216	new	4
24	21	212	191	path	4
25	21	212	191	path	4
26	21	263	242	new	4
27	22	207	185	path	4
28	22	326	304	path	4
29	22	298	276	new	4
30	22	173	151	new	4
31	22	202	180	path	4
32	23	209	186	new	4
33	23	157	134	new	4
34	25	236	211	new	4
35	27	263	236	new	4
36	27	323	296	path	4
37	28	462	434	new	4
38	28	209	181	path	4
39	29	209	180	path	4
40	29	338	309	path	4
41	29	546	517	path	4
42	29	322	293	path	4
43	30	410	380	path	4
44	32	236	204	path	4
45	32	276	244	new	4
46	34	504	470	path	4
47	34	436	402	new	4
48	34	226	192	new	4
49	34	281	247	new	4
50	34	201	167	new	4
51	34	250	216	new	4
52	36	247	211	new	4
53	36	317	281	new	4
54	36	341	305	new	4
55	38	290	252	new	4
56	38	308	270	new	4
57	38	262	224	path	4
58	38	321	283	new	4
59	39	438	399	path	4
60	41	295	254	new	4
61	42	226	184	new	4
62	42	247	205	new	4
63	42	468	426	path	4
64	43	217	174	path	4
65	44	258	214	path	4
66	45	209	164	new	4
67	45	204	159	new	4
68	47	270	223	path	4
69	48	269	221	new	4
70	53	475	422	new	4
71	53	273	220	path	4
72	54	291	237	new	4
73	55	261	206	new	4
74	55	157	102	path	4
75	57	286	229	new	4
76	57	295	238	new	4
77	57	247	190	new	4
78	63	431	368	path	4
79	63	245	182	new	4
80	64	356	292	new	4
81	65	209	144	path	4
82	65	343	278	path	4
83	66	323	257	path	4
84	66	298	232	new	4
85	66	323	257	path	4
86	67	335	268	new	4
87	68	337	269	new	4
88	69	468	399	path	4
89	69	212	143	path	4
90	69	308	239	path	4
91	69	291	222	new	4
92	71	285	214	new	4
93	72	308	236	path	4
94	72	260	188	new	4
95	73	324	251	path	4
96	73	324	251	path	4
97	82	337	255	path	4
98	90	262	172	path	4
99	92	337	245	path	4
100	93	323	230	path	4
101	93	288	195	new	4
102	93	212	119	path	4
103	94	202	108	path	4
104	95	337	242	path	4
105	95	310	215	new	4
106	95	332	237	new	4
107	96	236	140	new	4
108	98	245	147	new	4
109	99	337	238	path	4
110	100	269	169	path	4
111	101	438	337	path	4
112	101	269	168	new	4
113	102	425	323	new	4
114	103	237	134	new	4
115	104	247	143	path	4
116	105	368	263	new	4
117	106	236	130	path	4
118	106	395	289	new	4
119	106	288	182	new	4
120	107	438	331	path	4
121	108	337	229	new	4
122	108	419	311	new	4
123	108	236	128	path	4
124	108	333	225	new	4
125	108	470	362	new	4
126	108	335	227	new	4
127	108	236	128	path	4
128	109	319	210	new	4
129	110	298	188	new	4
130	111	202	91	path	4
131	112	422	310	new	4
132	113	321	208	new	4
133	114	157	43	path	4
134	114	276	162	new	4
135	114	276	162	new	4
136	115	470	355	path	4
137	116	316	200	path	4
138	116	296	180	new	4
139	116	319	203	new	4
140	116	372	256	path	4
141	116	248	132	new	4
142	116	319	203	new	4
143	116	250	134	new	4
144	116	425	309	new	4
145	116	256	140	new	4
146	116	311	195	new	4
147	116	319	203	new	4
148	116	446	330	new	4
149	116	287	171	new	4
150	117	322	205	new	4
151	119	312	193	new	4
152	119	337	218	path	4
153	119	352	233	new	4
154	119	314	195	new	4
155	119	300	181	path	4
156	120	364	244	path	4
157	120	270	150	path	4
158	120	300	180	path	4
159	121	262	141	path	4
160	121	276	155	path	4
161	121	257	136	new	4
162	122	314	192	path	4
163	122	448	326	new	4
164	123	308	185	new	4
165	123	257	134	new	4
166	123	285	162	path	4
167	124	368	244	path	4
168	124	411	287	path	4
169	125	319	194	path	4
170	125	327	202	new	4
171	125	276	151	path	4
172	125	301	176	new	4
173	125	324	199	path	4
174	126	440	314	path	4
175	127	261	134	path	4
176	127	425	298	path	4
177	127	275	148	new	4
178	129	319	190	path	4
179	129	269	140	path	4
180	130	317	187	new	4
181	133	247	114	path	4
182	134	305	171	new	4
183	134	288	154	path	4
184	135	452	317	new	4
185	135	338	203	path	4
186	135	476	341	new	4
187	135	318	183	new	4
188	136	438	302	path	4
189	136	272	136	new	4
190	138	322	184	path	4
191	140	412	272	path	4
192	140	568	428	path	4
193	141	212	71	path	4
194	141	173	32	path	4
195	144	308	164	path	4
196	145	326	181	new	4
197	145	324	179	path	4
198	147	212	65	path	4
199	147	297	150	new	4
200	148	364	216	path	4
201	149	324	175	new	4
202	150	338	188	new	4
203	150	276	126	path	4
204	150	329	179	new	4
205	151	296	145	path	4
206	151	261	110	path	4
207	152	297	145	path	4
208	153	436	283	new	4
209	153	365	212	path	4
210	154	352	198	path	4
211	154	360	206	path	4
212	154	287	133	new	4
213	155	473	318	path	4
214	157	275	118	path	4
215	157	363	206	new	4
216	157	320	163	new	4
217	157	452	295	path	4
218	157	212	55	path	4
219	158	214	56	new	4
220	158	364	206	path	4
221	158	322	164	path	4
222	160	212	52	path	4
223	160	288	128	path	4
224	160	356	196	new	4
225	161	677	516	path	4
226	161	236	75	path	4
227	161	468	307	path	4
228	161	483	322	new	4
229	161	335	174	path	4
230	162	337	175	new	4
231	162	293	131	new	4
232	162	321	159	new	4
233	163	297	134	new	4
234	163	294	131	path	4
235	163	296	133	path	4
236	164	338	174	path	4
237	164	298	134	new	4
238	165	435	270	new	4
239	166	369	203	new	4
240	167	556	389	path	4
241	167	301	134	new	4
242	168	304	136	new	4
243	169	468	299	path	4
244	170	324	154	new	4
245	171	339	168	new	4
